% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.3,2207
88,200,23.1,4514
82,300,25.7,7086
76,400,26.1,9697
71,500,21.3,11829
62,600,33.4,15170
49,700,53.9,20557
43,800,26.9,23248
29,900,56.8,28933
13,1000,62.0,35136
2,1100,143.9,49530
2,1200,98.7,59400
2,1300,197.8,79183
2,1400,198.6,99041
2,1500,188.0,117842
2,1600,160.1,133848
2,1700,192.2,153065
2,1800,153.5,168415
2,1900,135.8,182000
2,2000,135.1,195509
2,2100,85.0,204010
2,2200,98.8,213895
2,2300,18.8,215778
2,2400,96.6,225434
2,2500,166.1,242047
2,2600,171.7,259215
2,2700,199.1,279121
2,2800,107.1,289831
2,2900,43.0,294128
2,3000,144.0,308532
2,3100,165.3,325060
2,3200,166.1,341671
2,3300,182.8,359946
2,3400,180.4,377989
2,3500,189.1,396895
