% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.4,39735
2,300,-195.1,59246
2,400,-185.5,77795
2,500,-155.0,93300
2,600,-126.8,105985
2,700,-120.6,118049
2,800,-139.8,132030
2,900,-152.4,147267
2,1000,-113.6,158626
2,1100,-113.2,169944
2,1200,-116.2,181559
2,1300,-112.0,192756
2,1400,-114.9,204247
2,1500,-104.1,214658
2,1600,-104.9,225147
2,1700,-103.5,235501
2,1800,-101.6,245658
2,1900,-100.7,255731
2,2000,-101.1,265838
2,2100,-103.1,276147
2,2200,-111.3,287279
2,2300,-109.6,298244
