% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.8,39776
2,300,-196.2,59397
2,400,-183.3,77729
2,500,-152.9,93017
2,600,-125.3,105546
2,700,-130.3,118572
2,800,-157.7,134344
2,900,-133.5,147695
2,1000,-106.3,158327
2,1100,-104.5,168779
2,1200,-106.4,179414
2,1300,-107.7,190181
2,1400,-110.1,201190
2,1500,-109.9,212177
2,1600,-108.5,223026
2,1700,-103.1,233336
2,1800,-103.5,243688
2,1900,-106.3,254316
2,2000,-107.7,265086
2,2100,-106.7,275755
2,2200,-105.8,286338
2,2300,-102.1,296550
