# {"t_start": 1593735468.575856, "env_id": "MountainCar-v0"} 
r,l,t
-200.0,200,11.581347
-200.0,200,12.085703
-200.0,200,12.582708
-200.0,200,13.095557
-200.0,200,13.620086
-200.0,200,15.591955
-200.0,200,17.465758
-200.0,200,19.125207
-200.0,200,20.809242
-200.0,200,22.68508
-200.0,200,24.446102
-200.0,200,26.138884
-200.0,200,27.789143
-200.0,200,29.665583
-200.0,200,31.488743
-200.0,200,33.335
-200.0,200,35.021844
-200.0,200,36.632449
-200.0,200,38.476577
-200.0,200,40.451433
-200.0,200,42.264548
-200.0,200,44.142185
-200.0,200,45.865447
-200.0,200,47.657443
-200.0,200,49.389108
-200.0,200,51.271802
-200.0,200,53.076834
-200.0,200,54.703556
-200.0,200,56.494397
-200.0,200,58.039899
-200.0,200,59.739645
-200.0,200,61.549622
-200.0,200,63.590077
-200.0,200,65.144947
-200.0,200,66.964429
-200.0,200,68.920579
-200.0,200,70.788915
-200.0,200,72.451721
-200.0,200,74.326648
-200.0,200,75.887735
-200.0,200,77.869461
-200.0,200,79.878804
-200.0,200,81.869873
-200.0,200,83.555329
-200.0,200,85.154706
-200.0,200,86.94276
-200.0,200,88.6732
-200.0,200,90.152859
-200.0,200,92.072337
-200.0,200,93.977958
-200.0,200,95.798267
-200.0,200,97.677444
-200.0,200,99.765615
-200.0,200,101.81503
-200.0,200,103.680196
-200.0,200,105.718354
-200.0,200,107.610329
-200.0,200,109.488588
-200.0,200,111.372784
-200.0,200,113.217782
-200.0,200,115.349962
-200.0,200,117.298978
-200.0,200,119.27
-200.0,200,121.342695
-200.0,200,123.340072
-200.0,200,125.388466
-200.0,200,127.317923
-200.0,200,129.077004
-200.0,200,131.08953
-200.0,200,132.990653
-200.0,200,134.849209
-200.0,200,136.548601
-200.0,200,138.559942
-200.0,200,140.660295
-200.0,200,142.693917
-200.0,200,144.618802
-200.0,200,146.295595
-200.0,200,148.217231
-200.0,200,149.628093
-200.0,200,151.426045
-200.0,200,153.350565
-200.0,200,155.164453
-200.0,200,157.157513
-200.0,200,158.698997
-200.0,200,160.418156
-200.0,200,162.311334
-200.0,200,164.210156
-200.0,200,165.837598
-200.0,200,167.413217
-200.0,200,169.342997
-200.0,200,170.947935
-200.0,200,172.979577
-200.0,200,174.989054
-200.0,200,176.960858
-200.0,200,178.503713
-200.0,200,180.082999
-200.0,200,181.616108
-200.0,200,183.460514
-200.0,200,185.210958
-200.0,200,186.777981
-200.0,200,188.530339
-200.0,200,190.227361
-200.0,200,191.927788
-200.0,200,193.439156
-200.0,200,195.095465
-200.0,200,197.019232
-200.0,200,198.739424
-200.0,200,200.717725
-200.0,200,202.770684
-200.0,200,204.481117
-200.0,200,206.577533
-200.0,200,208.400912
