% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-197.9,39590
2,300,-180.1,57596
2,400,-147.8,72381
2,500,-139.1,86294
2,600,-133.0,99591
2,700,-121.5,111744
2,800,-108.4,122586
2,900,-113.6,133948
2,1000,-103.2,144264
2,1100,-105.0,154766
2,1200,-102.9,165058
2,1300,-100.8,175134
2,1400,-102.9,185423
2,1500,-100.8,195506
2,1600,-102.3,205739
2,1700,-104.2,216163
2,1800,-106.4,226798
2,1900,-105.5,237348
2,2000,-105.2,247870
2,2100,-106.8,258551
2,2200,-101.8,268727
2,2300,-106.8,279410
2,2400,-104.4,289849
