% time spent exploring,episodes,mean 100 episode reward,steps
14,100,-264.4,26247
2,200,-137.5,40091
2,300,-86.1,48799
2,400,-85.7,57467
2,500,-84.1,65976
2,600,-82.2,74297
2,700,-78.0,82195
2,800,-74.8,89779
2,900,-71.7,97046
2,1000,-71.3,104279
2,1100,-70.4,111421
2,1200,-72.5,118775
2,1300,-70.5,125926
2,1400,-67.0,132729
2,1500,-68.5,139678
2,1600,-68.1,146587
2,1700,-68.5,153533
2,1800,-66.7,160302
2,1900,-66.0,167004
2,2000,-66.0,173708
2,2100,-66.0,180403
2,2200,-66.7,187173
2,2300,-67.5,194020
2,2400,-67.0,200824
2,2500,-70.0,207920
2,2600,-68.4,214864
2,2700,-69.8,221939
2,2800,-69.2,228962
2,2900,-69.6,236023
2,3000,-67.6,242887
2,3100,-67.4,249725
2,3200,-65.1,256334
2,3300,-66.6,263097
2,3400,-65.7,269769
2,3500,-66.2,276488
2,3600,-66.3,283216
2,3700,-66.3,289949
2,3800,-64.3,296478
