# {"t_start": 1593733203.5857346, "env_id": "Acrobot-v1"} 
r,l,t
-500.0,500,13.191938
-500.0,500,14.595322
-500.0,500,19.809289
-500.0,500,24.655054
-500.0,500,29.01299
-500.0,500,33.858949
-500.0,500,37.82804
-500.0,500,42.337874
-500.0,500,46.578242
-500.0,500,50.9459
-500.0,500,55.275194
-500.0,500,59.716255
-500.0,500,63.774586
-356.0,357,67.364893
-419.0,420,71.471569
-500.0,500,75.725535
-500.0,500,80.206332
-500.0,500,84.786342
-500.0,500,89.114067
-493.0,494,93.080153
-500.0,500,97.050956
-473.0,474,101.27006
-500.0,500,105.994087
-288.0,289,108.408666
-500.0,500,113.037885
-500.0,500,117.859287
-500.0,500,122.427766
-289.0,290,125.195319
-270.0,271,127.749298
-298.0,299,130.692449
-252.0,253,133.034548
-188.0,189,134.787317
-182.0,183,136.571064
-117.0,118,137.616817
-144.0,145,138.624642
-170.0,171,140.256984
-193.0,194,142.000066
-203.0,204,143.597392
-182.0,183,145.272541
-307.0,308,147.944885
-433.0,434,151.724688
-409.0,410,154.912872
-257.0,258,156.945637
-202.0,203,158.857012
-224.0,225,160.766467
-91.0,92,161.615653
-180.0,181,163.301224
-132.0,133,164.412355
-163.0,164,165.926054
-176.0,177,167.546642
-153.0,154,168.766644
-100.0,101,169.705942
-142.0,143,171.105013
-143.0,144,172.322224
-203.0,204,174.326511
-209.0,210,176.182437
-148.0,149,177.471881
-240.0,241,179.709123
-230.0,231,181.705914
-173.0,174,183.400242
-260.0,261,185.288434
-156.0,157,186.60628
-166.0,167,188.099392
-121.0,122,189.263258
-130.0,131,190.528905
-91.0,92,191.401408
-143.0,144,192.728854
-177.0,178,194.342164
-379.0,380,197.973531
-163.0,164,199.432325
-196.0,197,201.26722
-340.0,341,204.301381
-169.0,170,205.87365
-261.0,262,208.18769
-201.0,202,209.965576
-141.0,142,211.27501
-264.0,265,213.132014
-156.0,157,214.555016
-164.0,165,215.536336
-144.0,145,216.899191
-108.0,109,217.630655
-114.0,115,218.724853
-120.0,121,219.794853
-78.0,79,220.414604
-131.0,132,221.306339
-107.0,108,222.176909
-112.0,113,223.217094
-110.0,111,224.201896
-140.0,141,225.443101
-213.0,214,227.27294
-243.0,244,229.396207
-160.0,161,230.939412
-130.0,131,232.218094
-91.0,92,233.065482
-87.0,88,233.959375
-151.0,152,235.27848
-135.0,136,236.654921
-186.0,187,238.204085
-101.0,102,239.022748
-111.0,112,240.062386
-131.0,132,241.186801
-103.0,104,242.10218
-81.0,82,242.834261
-198.0,199,244.806382
-113.0,114,245.88736
-233.0,234,247.860345
-103.0,104,248.82204
-178.0,179,250.694774
-306.0,307,253.189119
-119.0,120,254.09033
-500.0,500,258.053524
-284.0,285,260.5076
-135.0,136,261.746928
-269.0,270,264.21828
-85.0,86,264.935672
-74.0,75,265.552552
-82.0,83,266.248475
-80.0,81,267.019516
-85.0,86,267.789513
-114.0,115,268.638912
-96.0,97,269.388483
-90.0,91,270.2818
-87.0,88,270.994391
-62.0,63,271.471041
-61.0,62,271.866942
-78.0,79,272.306545
-170.0,171,273.820298
-321.0,322,276.62679
-297.0,298,279.449396
-144.0,145,280.650402
-377.0,378,283.748779
-349.0,350,286.905315
-290.0,291,289.701222
-86.0,87,290.403557
-90.0,91,291.254684
-87.0,88,292.133872
-112.0,113,293.20412
-103.0,104,294.1845
-99.0,100,295.044752
-111.0,112,296.18998
-104.0,105,297.158496
-87.0,88,297.936781
-77.0,78,298.608567
-87.0,88,299.396824
-96.0,97,300.350349
-85.0,86,301.21111
-77.0,78,301.986333
-78.0,79,302.702649
-84.0,85,303.486398
-84.0,85,304.321503
-210.0,211,306.445439
-127.0,128,307.619876
-500.0,500,312.251702
-500.0,500,317.08105
-262.0,263,319.416877
-83.0,84,320.319496
-126.0,127,321.583512
-251.0,252,323.734716
-85.0,86,324.407911
-101.0,102,325.294988
-128.0,129,326.521094
-79.0,80,327.282712
-88.0,89,328.092856
-146.0,147,329.406069
-82.0,83,330.164952
-109.0,110,331.031855
-93.0,94,331.816807
-90.0,91,332.617488
-94.0,95,333.593044
-103.0,104,334.381493
-76.0,77,335.079285
-96.0,97,335.867106
-86.0,87,336.500782
-136.0,137,337.744191
-90.0,91,338.615163
-74.0,75,339.338797
-106.0,107,340.172253
-90.0,91,341.02825
-88.0,89,341.8348
-112.0,113,342.507435
-71.0,72,343.161342
-284.0,285,345.695653
-136.0,137,346.834036
-63.0,64,347.447747
-92.0,93,348.34107
-72.0,73,349.096216
-105.0,106,350.308905
-73.0,74,350.929407
-78.0,79,351.496902
-77.0,78,352.215363
-82.0,83,353.012472
-84.0,85,353.795852
-82.0,83,354.507541
-94.0,95,355.377547
-63.0,64,355.850021
-500.0,500,360.272416
-74.0,75,360.994915
-77.0,78,361.762975
-77.0,78,362.457881
-76.0,77,363.072398
-95.0,96,364.031773
-86.0,87,364.881856
-75.0,76,365.566021
-72.0,73,366.217771
-76.0,77,366.946676
-74.0,75,367.647909
-71.0,72,368.419969
-78.0,79,369.184101
-99.0,100,370.199933
-163.0,164,371.768623
-77.0,78,372.37353
-98.0,99,373.289084
-76.0,77,374.079793
-78.0,79,374.777855
-99.0,100,375.786629
-62.0,63,376.347205
-77.0,78,377.09816
-94.0,95,377.972507
-95.0,96,378.864846
-89.0,90,379.704645
-93.0,94,380.513507
-68.0,69,381.169162
-98.0,99,382.075559
-97.0,98,382.672866
-89.0,90,383.274403
-78.0,79,383.900637
-70.0,71,384.603988
-85.0,86,385.441628
-106.0,107,386.420686
-72.0,73,386.97985
-162.0,163,388.205407
-113.0,114,389.299311
-95.0,96,390.006773
-134.0,135,391.078021
-85.0,86,391.761805
-93.0,94,392.619107
-89.0,90,393.473677
-93.0,94,394.272959
-84.0,85,395.018144
-72.0,73,395.554006
-128.0,129,396.637129
-79.0,80,397.386461
-74.0,75,398.082308
-75.0,76,398.749796
-101.0,102,399.524114
-69.0,70,400.239036
-90.0,91,401.089057
-89.0,90,401.927832
-88.0,89,402.767109
-75.0,76,403.393418
-70.0,71,404.041062
-76.0,77,404.675497
-93.0,94,405.367161
-120.0,121,406.32813
-75.0,76,406.965842
-82.0,83,407.675843
-76.0,77,408.264091
-70.0,71,408.872116
-88.0,89,409.494894
-73.0,74,410.051226
-75.0,76,410.825468
-78.0,79,411.549001
-77.0,78,412.204942
-80.0,81,412.876579
-91.0,92,413.514562
-72.0,73,414.23914
-83.0,84,414.999994
-75.0,76,415.564067
-64.0,65,416.161428
-72.0,73,416.867691
-87.0,88,417.6529
-73.0,74,418.318422
-69.0,70,418.881982
-79.0,80,419.675093
-136.0,137,420.827134
-98.0,99,421.669491
-72.0,73,422.286001
-65.0,66,422.791488
-64.0,65,423.405084
-94.0,95,424.130666
-74.0,75,424.942343
-99.0,100,425.928409
-70.0,71,426.616529
-98.0,99,427.351257
-83.0,84,428.138355
-94.0,95,428.939451
-94.0,95,429.860507
-62.0,63,430.471479
-94.0,95,431.333925
-71.0,72,431.981922
-61.0,62,432.493406
-131.0,132,433.472911
-125.0,126,434.482774
-91.0,92,435.308193
-68.0,69,435.892736
-79.0,80,436.601228
-74.0,75,437.326916
-90.0,91,438.191776
-69.0,70,438.775072
-96.0,97,439.825395
-70.0,71,440.493691
-77.0,78,441.272848
-70.0,71,441.864822
-84.0,85,442.465858
-70.0,71,442.932424
-75.0,76,443.521237
-105.0,106,444.436264
-63.0,64,445.02052
-75.0,76,445.60599
-85.0,86,446.34488
-88.0,89,447.185941
-86.0,87,447.826453
-93.0,94,448.63208
-94.0,95,449.401016
-71.0,72,450.022837
-93.0,94,450.944835
-69.0,70,451.452014
-69.0,70,452.113911
-76.0,77,452.81188
-72.0,73,453.421589
-90.0,91,454.319376
-83.0,84,454.988396
-72.0,73,455.498083
-93.0,94,456.220992
-83.0,84,457.015773
-64.0,65,457.631622
-73.0,74,458.324472
-74.0,75,459.081185
-95.0,96,459.946086
-96.0,97,460.797206
-88.0,89,461.586334
-131.0,132,462.771264
-86.0,87,463.633083
-94.0,95,464.546256
-90.0,91,465.415328
-82.0,83,466.141446
-91.0,92,466.836693
-78.0,79,467.49203
-75.0,76,468.16204
-90.0,91,469.026934
-87.0,88,469.766621
-144.0,145,470.948856
-127.0,128,472.02725
-70.0,71,472.481173
-76.0,77,473.105018
-76.0,77,473.709559
-62.0,63,474.253257
-76.0,77,474.90117
-76.0,77,475.631915
-88.0,89,476.307638
-87.0,88,477.039273
-96.0,97,477.944224
-77.0,78,478.651753
-70.0,71,479.187943
-105.0,106,480.098571
-83.0,84,480.764332
-116.0,117,481.65987
-74.0,75,482.22467
-78.0,79,482.753636
-117.0,118,483.543986
-93.0,94,484.24647
-85.0,86,484.919047
-85.0,86,485.472451
-80.0,81,486.107012
-84.0,85,486.707043
-112.0,113,487.579474
-99.0,100,488.629982
-95.0,96,489.581146
-90.0,91,490.193944
-106.0,107,491.213394
-76.0,77,491.945354
-76.0,77,492.551549
-76.0,77,493.189889
-86.0,87,493.80005
-92.0,93,494.430641
-69.0,70,494.907933
-71.0,72,495.439369
-96.0,97,496.251909
-97.0,98,496.960002
-90.0,91,497.604937
-80.0,81,498.175725
-99.0,100,498.987859
-67.0,68,499.412811
-69.0,70,499.884294
-76.0,77,500.40445
-75.0,76,500.937544
-71.0,72,501.483767
-84.0,85,502.155344
-83.0,84,502.89243
-75.0,76,503.639143
-85.0,86,504.425968
-88.0,89,505.177814
-85.0,86,505.991729
-75.0,76,506.533967
-92.0,93,507.190164
-72.0,73,507.819989
-146.0,147,509.21023
-107.0,108,510.185973
-87.0,88,510.913045
-91.0,92,511.785816
-75.0,76,512.578674
-95.0,96,513.38762
-71.0,72,513.949463
-155.0,156,515.152785
-89.0,90,515.986087
-84.0,85,516.790537
-70.0,71,517.551944
-85.0,86,518.309102
-63.0,64,518.730457
-63.0,64,519.340634
-107.0,108,520.209845
-100.0,101,520.946627
-91.0,92,521.814616
-77.0,78,522.440148
-102.0,103,523.44773
-93.0,94,524.347771
-62.0,63,524.986177
-93.0,94,525.872378
-114.0,115,526.909673
-90.0,91,527.762739
-95.0,96,528.637253
-81.0,82,529.230044
-102.0,103,530.001121
-78.0,79,530.779088
-69.0,70,531.46845
-93.0,94,532.377559
-81.0,82,533.06069
-78.0,79,533.598723
-101.0,102,534.307497
-77.0,78,535.053531
-87.0,88,535.928607
-96.0,97,536.936315
-86.0,87,537.620032
-70.0,71,538.183914
-84.0,85,539.008636
-91.0,92,539.870609
-100.0,101,540.847872
-77.0,78,541.486713
-91.0,92,542.242015
-103.0,104,543.226573
-78.0,79,544.08684
-72.0,73,544.775104
-64.0,65,545.380948
-80.0,81,546.157732
-81.0,82,546.929518
-111.0,112,547.765473
-76.0,77,548.33584
-78.0,79,549.076552
-78.0,79,549.824015
-71.0,72,550.304076
-82.0,83,550.958005
-72.0,73,551.604411
-97.0,98,552.428369
-78.0,79,553.145767
-97.0,98,553.949694
-98.0,99,554.89956
-90.0,91,555.725078
-88.0,89,556.37809
-100.0,101,557.313067
-68.0,69,557.929631
-112.0,113,558.963295
-90.0,91,559.490877
-82.0,83,560.160852
-84.0,85,560.939088
-69.0,70,561.618921
-114.0,115,562.624031
-79.0,80,563.21322
-75.0,76,564.006716
-71.0,72,564.71343
-71.0,72,565.427888
-77.0,78,566.302925
-76.0,77,567.102364
-105.0,106,568.182107
-69.0,70,568.749619
-95.0,96,569.694882
-94.0,95,570.47653
-83.0,84,571.089762
-75.0,76,571.797099
-99.0,100,572.638267
-73.0,74,573.20014
-71.0,72,573.84952
-97.0,98,574.491745
-85.0,86,575.231839
-83.0,84,575.97061
-103.0,104,576.926626
-94.0,95,577.859739
-79.0,80,578.585041
-70.0,71,579.270034
-63.0,64,579.8339
-75.0,76,580.553193
-62.0,63,581.096258
-62.0,63,581.626132
-63.0,64,582.252379
-69.0,70,582.932182
-74.0,75,583.64105
-72.0,73,584.352676
-76.0,77,584.977248
-82.0,83,585.796548
-67.0,68,586.461014
-73.0,74,587.13614
-94.0,95,587.906754
-62.0,63,588.409063
-90.0,91,589.089808
-83.0,84,589.66685
-76.0,77,590.356454
-83.0,84,591.02646
-69.0,70,591.580552
-91.0,92,592.553416
-83.0,84,593.338438
-94.0,95,594.152816
-62.0,63,594.634985
-68.0,69,595.260738
-85.0,86,596.065343
-77.0,78,596.684639
-71.0,72,597.25159
-85.0,86,598.072537
-78.0,79,598.804854
-95.0,96,599.733114
-76.0,77,600.410935
-71.0,72,601.034321
-70.0,71,601.643787
-91.0,92,602.460672
-70.0,71,603.108606
-78.0,79,603.924344
-71.0,72,604.44706
-62.0,63,604.922906
-63.0,64,605.566454
-77.0,78,606.249327
-72.0,73,606.804188
-97.0,98,607.716976
-78.0,79,608.593248
-102.0,103,609.544417
-75.0,76,610.266706
-63.0,64,610.921461
-74.0,75,611.686268
-88.0,89,612.498268
-67.0,68,613.170346
-83.0,84,613.981411
-91.0,92,614.718418
-138.0,139,615.965475
-75.0,76,616.66094
-93.0,94,617.522781
-113.0,114,618.533557
-77.0,78,619.131337
-86.0,87,619.909477
-86.0,87,620.755796
-77.0,78,621.392847
-78.0,79,622.13961
-68.0,69,622.862263
-69.0,70,623.515805
-70.0,71,624.109019
-71.0,72,624.76596
-101.0,102,625.740467
-76.0,77,626.547319
-77.0,78,627.131379
-214.0,215,628.994733
-123.0,124,630.041908
-86.0,87,630.910269
-70.0,71,631.641069
-62.0,63,632.235733
-77.0,78,632.916712
-69.0,70,633.564474
-63.0,64,634.151879
-117.0,118,635.202284
-78.0,79,635.942809
-92.0,93,636.830659
-94.0,95,637.729198
-76.0,77,638.517007
-68.0,69,639.202965
-78.0,79,639.911214
-86.0,87,640.63363
-64.0,65,641.194331
-69.0,70,641.874945
-75.0,76,642.566183
-107.0,108,643.598882
-94.0,95,644.537731
-86.0,87,645.362456
-116.0,117,646.538253
-71.0,72,647.202574
-68.0,69,647.867985
-79.0,80,648.562562
-73.0,74,649.233048
-70.0,71,649.741496
-92.0,93,650.602088
-70.0,71,651.283567
-102.0,103,652.26621
-75.0,76,653.066791
-97.0,98,654.003438
-62.0,63,654.55219
-80.0,81,655.143646
-129.0,130,656.466516
-100.0,101,657.441163
-63.0,64,658.114815
-81.0,82,658.791148
-70.0,71,659.530004
-70.0,71,660.208196
-70.0,71,660.77628
-68.0,69,661.275518
-74.0,75,661.941042
-74.0,75,662.673611
-89.0,90,663.431605
-70.0,71,664.043446
-77.0,78,664.678536
-71.0,72,665.324969
-77.0,78,666.071496
-71.0,72,666.76671
-69.0,70,667.495941
-70.0,71,668.187758
-85.0,86,669.048603
-78.0,79,669.847315
-84.0,85,670.513222
-69.0,70,671.133848
-65.0,66,671.624457
-64.0,65,672.267181
-75.0,76,672.838767
-72.0,73,673.4451
-63.0,64,674.088385
-74.0,75,674.859476
-63.0,64,675.457807
-85.0,86,676.304938
-71.0,72,676.921118
-69.0,70,677.600962
-103.0,104,678.594835
-69.0,70,679.153956
-104.0,105,680.005162
-67.0,68,680.72084
-91.0,92,681.612574
-79.0,80,682.320477
-80.0,81,682.930562
-71.0,72,683.504797
-73.0,74,684.195258
-77.0,78,684.891753
-89.0,90,685.75741
-76.0,77,686.50729
-74.0,75,687.247726
-70.0,71,687.949569
-76.0,77,688.616616
-102.0,103,689.691852
-78.0,79,690.410691
-80.0,81,690.950341
-78.0,79,691.632626
-70.0,71,692.325937
-107.0,108,693.221835
-63.0,64,693.826332
-68.0,69,694.538738
-78.0,79,695.124847
-73.0,74,695.827604
-120.0,121,696.825498
-64.0,65,697.297118
-72.0,73,697.908205
-72.0,73,698.587565
-63.0,64,699.173041
-64.0,65,699.705267
-63.0,64,700.261003
-71.0,72,700.953699
-62.0,63,701.608218
-86.0,87,702.566473
-109.0,110,703.750657
-62.0,63,704.257414
-62.0,63,704.810889
-69.0,70,705.536604
-85.0,86,706.280185
-82.0,83,707.100985
-80.0,81,707.882753
-69.0,70,708.55226
-79.0,80,709.387179
-97.0,98,710.123476
-82.0,83,710.800476
-91.0,92,711.683856
-63.0,64,712.314283
-87.0,88,713.060734
-80.0,81,713.725462
-62.0,63,714.225271
-102.0,103,715.252853
-72.0,73,715.919929
-73.0,74,716.573405
-62.0,63,717.05691
-62.0,63,717.604448
-85.0,86,718.295793
-70.0,71,718.824668
-72.0,73,719.470062
-94.0,95,720.319971
-77.0,78,721.042761
-80.0,81,721.790427
-87.0,88,722.651253
-100.0,101,723.717666
-99.0,100,724.492497
-96.0,97,725.426069
-71.0,72,726.082102
-76.0,77,726.668451
-95.0,96,727.439923
-76.0,77,727.960577
-76.0,77,728.520301
-63.0,64,729.192956
-70.0,71,729.880235
-78.0,79,730.647331
-78.0,79,731.364068
-98.0,99,732.283604
-109.0,110,733.291552
-63.0,64,733.869554
-79.0,80,734.582751
-76.0,77,735.3952
-85.0,86,736.112858
-77.0,78,736.889695
-83.0,84,737.611467
-96.0,97,738.54231
-69.0,70,739.066579
-80.0,81,739.615944
-68.0,69,740.109499
-78.0,79,740.861147
-70.0,71,741.495187
-71.0,72,742.097288
-69.0,70,742.70735
-72.0,73,743.403684
-78.0,79,744.058668
-91.0,92,744.836111
-63.0,64,745.361929
-63.0,64,745.96463
-78.0,79,746.522944
-69.0,70,747.029521
-89.0,90,747.708539
-69.0,70,748.209821
-71.0,72,748.786152
-107.0,108,749.653857
-91.0,92,750.570632
-114.0,115,751.368435
-69.0,70,752.021181
-71.0,72,752.741293
-72.0,73,753.331102
-70.0,71,753.74908
-63.0,64,754.242933
-72.0,73,754.885968
-87.0,88,755.698875
-71.0,72,756.355856
-76.0,77,757.071012
-64.0,65,757.685258
-78.0,79,758.428565
-63.0,64,759.07282
-68.0,69,759.730184
-63.0,64,760.165792
-62.0,63,760.717982
-75.0,76,761.412094
-71.0,72,762.083192
-70.0,71,762.746752
-70.0,71,763.419916
-69.0,70,764.039785
-96.0,97,764.898603
-69.0,70,765.581076
-70.0,71,766.244651
-72.0,73,766.932061
-71.0,72,767.642839
-73.0,74,768.225426
-75.0,76,768.881723
-69.0,70,769.49648
-69.0,70,770.057816
-85.0,86,770.890013
-96.0,97,771.807936
-85.0,86,772.526882
-71.0,72,773.29215
-94.0,95,774.107138
-83.0,84,774.972858
-70.0,71,775.667455
-63.0,64,776.330309
-63.0,64,776.956151
-112.0,113,778.074699
-68.0,69,778.694805
-95.0,96,779.631288
-57.0,58,780.122782
-69.0,70,780.845662
-71.0,72,781.559205
-63.0,64,782.163318
-61.0,62,782.727381
-99.0,100,783.686167
-79.0,80,784.413677
-70.0,71,785.145927
-62.0,63,785.760567
-77.0,78,786.582908
-89.0,90,787.371366
-62.0,63,787.916686
-63.0,64,788.426385
-95.0,96,789.263644
-107.0,108,790.312435
-63.0,64,790.883807
-63.0,64,791.59358
-69.0,70,792.188113
-69.0,70,792.7389
-72.0,73,793.305515
-64.0,65,793.856945
-64.0,65,794.433002
-68.0,69,794.983892
-62.0,63,795.589974
-64.0,65,796.222241
-70.0,71,796.840196
-94.0,95,797.51181
-68.0,69,798.117199
-81.0,82,798.845315
-70.0,71,799.574599
-79.0,80,800.203329
-68.0,69,800.736558
-64.0,65,801.116525
-92.0,93,802.051342
-85.0,86,802.858936
-68.0,69,803.460335
-63.0,64,804.040885
-63.0,64,804.632279
-61.0,62,805.267267
-68.0,69,806.03984
-89.0,90,806.718614
-61.0,62,807.315823
-62.0,63,807.911226
-69.0,70,808.585307
-75.0,76,809.277817
-94.0,95,810.186641
-67.0,68,810.834555
-69.0,70,811.346307
-62.0,63,812.047159
-68.0,69,812.731261
-75.0,76,813.461131
-64.0,65,814.124482
-91.0,92,814.939747
-61.0,62,815.367305
-62.0,63,815.957985
-92.0,93,816.89396
-71.0,72,817.589852
-62.0,63,818.026372
-63.0,64,818.666417
-70.0,71,819.239019
-70.0,71,819.833979
-70.0,71,820.393471
-70.0,71,821.202975
-70.0,71,821.801239
-62.0,63,822.357155
-63.0,64,822.923375
-78.0,79,823.746235
