% time spent exploring,episodes,mean 100 episode reward,steps
93,100,21.3,2106
85,200,23.2,4429
75,300,31.9,7616
63,400,36.9,11302
51,500,35.5,14850
25,600,78.7,22722
2,700,128.7,35589
2,800,116.5,47238
2,900,122.6,59497
2,1000,168.2,76322
2,1100,166.9,93009
2,1200,150.3,108042
2,1300,81.6,116204
2,1400,161.2,132325
2,1500,158.4,148165
2,1600,128.4,161002
2,1700,126.0,173599
2,1800,106.2,184219
2,1900,34.6,187674
2,2000,41.8,191851
2,2100,133.2,205176
2,2200,175.9,222765
2,2300,174.0,240169
2,2400,161.9,256356
2,2500,144.9,270842
2,2600,109.4,281782
2,2700,178.5,299630
