% time spent exploring,episodes,mean 100 episode reward,steps
93,100,24.9,2460
88,200,23.1,4766
82,300,24.6,7225
75,400,29.0,10121
64,500,42.5,14375
42,600,92.2,23596
2,700,162.4,39834
2,800,120.4,51869
2,900,140.9,65959
2,1000,127.9,78746
2,1100,97.8,88522
2,1200,140.0,102523
2,1300,155.9,118115
2,1400,140.5,132169
2,1500,153.1,147480
2,1600,141.5,161630
2,1700,42.4,165866
2,1800,91.9,175058
2,1900,81.0,183161
2,2000,163.5,199514
2,2100,149.7,214483
2,2200,150.8,229562
2,2300,117.5,241315
2,2400,65.8,247900
2,2500,142.7,262172
2,2600,37.1,265880
2,2700,109.7,276847
2,2800,112.2,288064
2,2900,85.1,296578
2,3000,72.9,303871
2,3100,145.1,318385
2,3200,181.1,336492
2,3300,147.5,351240
2,3400,94.4,360679
2,3500,129.9,373672
2,3600,121.4,385816
