% time spent exploring,episodes,mean 100 episode reward,steps
92,100,22.8,2261
84,200,25.7,4834
76,300,24.9,7320
64,400,34.3,10751
53,500,33.8,14130
45,600,26.4,16772
33,700,36.1,20382
13,800,61.4,26518
2,900,56.9,32210
2,1000,60.7,38276
2,1100,20.7,40347
2,1200,73.2,47672
2,1300,20.0,49671
2,1400,23.3,51999
2,1500,51.5,57146
2,1600,61.9,63332
2,1700,19.5,65281
2,1800,33.3,68607
2,1900,28.7,71474
2,2000,67.3,78203
2,2100,102.7,88472
2,2200,36.4,92117
2,2300,13.2,93440
2,2400,9.5,94386
2,2500,63.6,100744
2,2600,16.0,102340
2,2700,66.7,109009
2,2800,58.8,114888
2,2900,41.6,119052
2,3000,11.5,120199
2,3100,9.9,121187
2,3200,35.7,124755
2,3300,58.1,130568
2,3400,9.5,131518
2,3500,9.7,132486
2,3600,50.1,137493
2,3700,22.6,139751
2,3800,12.1,140964
2,3900,16.4,142607
2,4000,85.0,151112
2,4100,58.2,156929
2,4200,134.5,170379
2,4300,41.9,174567
2,4400,22.2,176792
2,4500,46.4,181431
2,4600,18.4,183274
2,4700,9.7,184242
2,4800,9.6,185199
2,4900,9.4,186143
2,5000,9.5,187093
2,5100,20.4,189134
2,5200,28.8,192012
2,5300,22.2,194231
2,5400,27.6,196988
2,5500,20.2,199010
2,5600,29.5,201962
2,5700,19.8,203945
2,5800,32.7,207219
2,5900,72.1,214431
2,6000,34.7,217905
2,6100,68.6,224762
2,6200,32.0,227958
2,6300,45.2,232483
2,6400,46.2,237102
2,6500,52.4,242338
2,6600,29.4,245281
2,6700,37.5,249028
2,6800,16.5,250678
2,6900,24.8,253155
2,7000,24.3,255589
2,7100,28.0,258389
2,7200,43.9,262779
2,7300,66.7,269452
2,7400,127.9,282246
2,7500,58.8,288131
2,7600,41.9,292319
2,7700,67.1,299027
