% time spent exploring,episodes,mean 100 episode reward,steps
92,100,22.3,2203
85,200,23.2,4527
76,300,26.5,7174
64,400,38.4,11010
50,500,42.0,15207
31,600,56.3,20835
14,700,52.1,26047
7,800,23.7,28420
2,900,35.2,31937
2,1000,41.6,36092
2,1100,49.7,41060
2,1200,82.1,49272
2,1300,73.2,56590
2,1400,102.9,66882
2,1500,74.8,74361
2,1600,22.2,76581
2,1700,17.7,78354
2,1800,69.2,85273
2,1900,128.0,98068
2,2000,56.1,103680
2,2100,83.3,112014
2,2200,38.3,115841
2,2300,73.0,123141
2,2400,59.9,129132
2,2500,83.9,137523
2,2600,132.7,150792
2,2700,85.0,159292
2,2800,61.6,165454
2,2900,34.6,168917
2,3000,42.4,173158
2,3100,133.8,186533
2,3200,127.3,199261
2,3300,88.8,208145
2,3400,64.0,214548
2,3500,11.9,215741
2,3600,11.3,216868
2,3700,64.1,223281
2,3800,82.3,231507
2,3900,66.4,238152
2,4000,59.0,244050
2,4100,43.9,248436
2,4200,21.6,250598
2,4300,24.2,253014
2,4400,19.6,254977
2,4500,22.9,257265
2,4600,30.1,260277
2,4700,48.4,265114
2,4800,61.3,271243
2,4900,73.3,278571
2,5000,47.4,283315
2,5100,74.1,290727
2,5200,60.2,296748
2,5300,24.6,299206
