# {"t_start": 1599583527.5483227, "env_id": "CartPole-v0"} 
r,l,t
32.0,32,7.936655
12.0,12,7.958711
49.0,49,8.034486
21.0,21,8.055921
27.0,27,8.083467
22.0,22,8.105554
11.0,11,8.116667
13.0,13,8.130813
25.0,25,8.156371
32.0,32,8.188621
87.0,87,8.278473
27.0,27,8.307129
12.0,12,8.319799
22.0,22,8.342099
20.0,20,8.3623
15.0,15,8.377458
10.0,10,8.387552
18.0,18,8.405787
21.0,21,8.427135
18.0,18,8.445372
21.0,21,8.466961
17.0,17,8.484311
11.0,11,8.495561
14.0,14,8.510757
17.0,17,8.528664
49.0,49,8.578696
13.0,13,8.591969
14.0,14,8.606315
17.0,17,8.623813
14.0,14,8.638122
29.0,29,8.667865
41.0,41,8.71009
19.0,19,8.729576
27.0,27,8.757483
19.0,19,8.777474
9.0,9,8.787582
19.0,19,8.808212
17.0,17,8.825989
14.0,14,8.840559
11.0,11,8.852058
22.0,22,8.874818
19.0,19,8.894461
27.0,27,8.922569
14.0,14,8.937102
46.0,46,9.942215
15.0,15,11.197506
38.0,38,14.292045
11.0,11,15.304231
21.0,21,16.812299
13.0,13,17.76223
21.0,21,19.56538
13.0,13,20.473715
16.0,16,21.430794
16.0,16,22.682464
13.0,13,23.729598
12.0,12,24.576353
15.0,15,25.519022
31.0,31,27.716186
23.0,23,29.371826
32.0,32,31.559277
12.0,12,32.335886
66.0,66,37.149379
28.0,28,39.159398
18.0,18,40.431632
69.0,69,44.54327
20.0,20,45.973595
19.0,19,47.362249
15.0,15,48.412254
18.0,18,49.565032
14.0,14,50.585649
11.0,11,51.411845
20.0,20,52.847471
15.0,15,53.87549
9.0,9,54.455829
12.0,12,55.179383
32.0,32,57.112936
19.0,19,58.268859
16.0,16,59.254181
53.0,53,62.739956
48.0,48,66.369659
17.0,17,67.48472
14.0,14,68.404021
24.0,24,70.374136
10.0,10,71.363672
25.0,25,73.069081
14.0,14,74.133179
51.0,51,77.610213
17.0,17,78.787458
16.0,16,79.857962
27.0,27,81.58428
16.0,16,82.995021
20.0,20,84.719028
18.0,18,85.881319
19.0,19,87.596748
14.0,14,88.734354
20.0,20,90.791093
