% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.0,2173
88,200,27.2,4895
82,300,22.1,7109
76,400,25.8,9685
70,500,25.2,12209
64,600,23.0,14511
56,700,34.2,17927
50,800,24.5,20380
41,900,36.9,24071
32,1000,33.0,27372
17,1100,61.0,33472
2,1200,94.0,42868
2,1300,134.6,56332
2,1400,92.8,65609
2,1500,156.0,81204
2,1600,146.5,95852
2,1700,119.5,107801
2,1800,134.3,121228
2,1900,161.2,137350
2,2000,166.3,153979
2,2100,94.7,163446
2,2200,106.8,174126
2,2300,126.7,186798
2,2400,117.4,198542
2,2500,110.6,209602
2,2600,100.3,219633
2,2700,117.8,231408
2,2800,102.8,241693
2,2900,116.4,253329
2,3000,124.2,265745
2,3100,120.5,277799
2,3200,112.1,289011
2,3300,116.2,300626
2,3400,115.6,312185
2,3500,35.8,315763
2,3600,11.9,316953
2,3700,57.9,322743
2,3800,81.8,330927
2,3900,55.6,336489
2,4000,89.1,345397
2,4100,149.1,360305
2,4200,139.2,374230
2,4300,116.1,385836
2,4400,93.1,395145
