% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-198.0,59600
2,400,-186.4,78237
2,500,-142.2,92455
2,600,-117.3,104188
2,700,-111.7,115355
2,800,-134.4,128799
2,900,-125.1,141307
2,1000,-110.7,152375
2,1100,-105.9,162964
2,1200,-111.2,174079
2,1300,-106.1,184686
2,1400,-103.5,195036
2,1500,-102.9,205324
2,1600,-107.2,216044
2,1700,-105.6,226603
2,1800,-105.3,237134
2,1900,-103.7,247507
2,2000,-104.1,257913
2,2100,-102.8,268189
2,2200,-104.6,278652
2,2300,-104.4,289090
2,2400,-108.9,299983
