% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.2,2201
89,200,22.2,4418
82,300,25.8,6995
76,400,27.1,9704
69,500,29.1,12612
57,600,48.7,17482
45,700,46.2,22102
32,800,54.7,27568
24,900,31.8,30751
20,1000,18.3,32581
7,1100,52.5,37832
2,1200,88.1,46640
2,1300,89.8,55621
2,1400,68.3,62450
2,1500,79.0,70348
2,1600,44.5,74798
2,1700,114.7,86272
2,1800,128.4,99115
2,1900,35.4,102650
2,2000,17.4,104385
2,2100,122.8,116666
2,2200,98.3,126495
2,2300,113.6,137850
2,2400,127.9,150644
2,2500,91.8,159823
2,2600,116.8,171499
2,2700,84.1,179913
2,2800,30.4,182957
2,2900,70.6,190017
2,3000,23.7,192383
2,3100,61.4,198526
2,3200,72.5,205777
2,3300,16.7,207448
2,3400,67.6,214207
2,3500,43.5,218556
2,3600,54.7,224022
2,3700,56.4,229667
2,3800,27.4,232402
2,3900,44.2,236817
2,4000,45.5,241364
2,4100,68.4,248207
2,4200,58.9,254094
2,4300,83.9,262487
2,4400,98.5,272340
2,4500,102.5,282588
2,4600,106.7,293257
2,4700,87.5,302007
2,4800,78.8,309884
2,4900,51.2,315001
2,5000,54.1,320410
2,5100,53.3,325743
2,5200,71.2,332858
2,5300,97.4,342599
2,5400,54.6,348059
2,5500,62.4,354294
2,5600,57.4,360033
2,5700,37.5,363787
2,5800,93.5,373140
2,5900,121.8,385318
2,6000,72.5,392569
