% time spent exploring,episodes,mean 100 episode reward,steps
94,100,21.6,2140
88,200,23.7,4509
81,300,30.7,7583
74,400,27.8,10361
68,500,24.8,12842
62,600,23.9,15233
56,700,26.5,17880
48,800,32.4,21115
43,900,21.3,23249
37,1000,22.0,25447
32,1100,22.0,27642
26,1200,23.2,29965
20,1300,24.0,32365
14,1400,25.0,34861
8,1500,23.7,37235
2,1600,40.7,41306
2,1700,43.6,45663
2,1800,33.8,49047
2,1900,28.6,51909
2,2000,26.0,54512
2,2100,40.0,58517
2,2200,80.4,66561
2,2300,46.2,71176
2,2400,32.5,74428
2,2500,25.7,77002
2,2600,66.4,83639
2,2700,26.3,86273
2,2800,22.7,88546
2,2900,14.6,90011
2,3000,14.7,91485
2,3100,17.6,93246
2,3200,13.4,94584
2,3300,10.4,95622
2,3400,20.8,97702
2,3500,36.4,101345
2,3600,45.5,105899
2,3700,47.5,110653
2,3800,30.0,113649
2,3900,23.4,115987
2,4000,40.0,119989
2,4100,65.5,126541
2,4200,92.1,135754
2,4300,39.6,139716
2,4400,29.9,142710
2,4500,46.5,147364
2,4600,48.3,152192
2,4700,14.3,153626
2,4800,14.4,155065
2,4900,28.8,157949
2,5000,83.4,166287
2,5100,40.1,170297
2,5200,74.6,177758
2,5300,95.0,187255
2,5400,100.6,197320
2,5500,101.2,207437
2,5600,60.0,213442
2,5700,76.8,221123
2,5800,139.8,235099
2,5900,109.7,246072
2,6000,60.1,252080
2,6100,65.8,258664
2,6200,23.8,261042
2,6300,49.1,265951
2,6400,79.3,273884
2,6500,19.7,275851
2,6600,13.5,277197
2,6700,15.4,278737
2,6800,42.9,283023
2,6900,46.7,287695
2,7000,88.4,296535
2,7100,140.9,310627
2,7200,118.0,322427
2,7300,95.2,331947
2,7400,153.9,347337
2,7500,94.4,356772
2,7600,120.3,368803
2,7700,137.1,382515
2,7800,96.5,392167
2,7900,59.9,398153
