% time spent exploring,episodes,mean 100 episode reward,steps
94,100,24.5,2422
87,200,28.0,5220
78,300,34.0,8622
71,400,29.8,11603
60,500,44.3,16029
54,600,27.0,18730
42,700,45.4,23268
30,800,53.0,28571
27,900,11.8,29747
24,1000,12.5,30999
19,1100,19.1,32908
2,1200,94.6,42370
2,1300,43.3,46700
2,1400,34.9,50188
2,1500,52.6,55446
2,1600,44.7,59915
2,1700,35.6,63473
2,1800,31.9,66663
2,1900,47.0,71358
2,2000,74.4,78799
2,2100,122.9,91087
2,2200,115.5,102639
2,2300,152.0,117844
2,2400,118.6,129708
2,2500,126.7,142382
2,2600,119.3,154308
2,2700,91.2,163433
2,2800,14.7,164906
2,2900,93.9,174294
2,3000,13.4,175637
2,3100,10.7,176706
2,3200,10.6,177769
2,3300,11.3,178903
2,3400,131.6,192063
2,3500,116.5,203709
2,3600,111.1,214817
2,3700,49.9,219803
2,3800,95.3,229330
2,3900,76.5,236982
2,4000,11.5,238133
2,4100,12.4,239375
2,4200,16.7,241043
2,4300,175.0,258540
2,4400,131.5,271691
2,4500,86.9,280377
2,4600,19.8,282352
2,4700,12.1,283561
2,4800,37.2,287285
2,4900,123.4,299628
2,5000,16.3,301262
2,5100,17.2,302977
2,5200,35.8,306553
2,5300,42.8,310830
2,5400,85.7,319402
2,5500,157.5,335155
2,5600,121.8,347340
2,5700,151.7,362507
2,5800,87.8,371284
2,5900,18.0,373084
2,6000,14.9,374575
2,6100,35.2,378098
2,6200,71.6,385254
2,6300,43.4,389597
2,6400,52.1,394808
2,6500,41.9,398995
