% time spent exploring,episodes,mean 100 episode reward,steps
94,100,23.4,2319
86,200,30.0,5316
79,300,30.7,8385
73,400,23.4,10727
66,500,28.4,13569
59,600,30.0,16566
51,700,31.8,19748
38,800,55.4,25286
23,900,57.6,31047
2,1000,91.3,40173
2,1100,119.4,52109
2,1200,151.3,67235
2,1300,141.8,81420
2,1400,150.6,96476
2,1500,187.5,115229
2,1600,191.8,134410
2,1700,194.4,153849
2,1800,192.1,173058
2,1900,151.6,188213
2,2000,153.6,203568
2,2100,196.8,223251
2,2200,196.1,242861
2,2300,180.2,260878
2,2400,190.3,279906
2,2500,195.1,299416
2,2600,181.3,317548
2,2700,198.5,337397
2,2800,185.7,355965
2,2900,186.5,374618
2,3000,183.2,392935
