# {"t_start": 1597351635.3905895, "env_id": "MountainCar-v0"} 
r,l,t
-200.0,200,11.781149
-200.0,200,12.177603
-200.0,200,12.563771
-200.0,200,12.943866
-200.0,200,13.33553
-200.0,200,31.385094
-200.0,200,48.614775
-200.0,200,66.117118
-200.0,200,83.713734
-200.0,200,101.801077
-200.0,200,118.716627
-200.0,200,136.80941
-200.0,200,154.971121
-200.0,200,173.521873
-200.0,200,190.260224
-200.0,200,207.677834
-200.0,200,224.737012
-200.0,200,242.448841
-200.0,200,259.380471
-200.0,200,277.136556
-200.0,200,293.403573
-200.0,200,310.344535
-200.0,200,328.052997
-200.0,200,346.16301
-200.0,200,364.313767
-200.0,200,382.532008
-200.0,200,400.558415
-200.0,200,417.386119
-200.0,200,436.361947
-200.0,200,453.681069
-200.0,200,470.759172
-200.0,200,488.241569
-200.0,200,506.690062
-200.0,200,524.426267
-200.0,200,541.051605
-200.0,200,558.979273
-200.0,200,577.015159
-200.0,200,594.485555
-200.0,200,611.723424
-200.0,200,629.070733
-200.0,200,645.604864
-200.0,200,663.594775
-200.0,200,680.901561
-200.0,200,698.85589
-200.0,200,716.364117
-200.0,200,733.672779
-200.0,200,751.568144
-200.0,200,769.159371
-200.0,200,785.314844
-200.0,200,802.262698
-200.0,200,819.981498
-200.0,200,837.445038
-200.0,200,855.555896
-200.0,200,874.091468
-200.0,200,892.645183
-200.0,200,912.077191
-200.0,200,930.057741
-200.0,200,949.107556
-200.0,200,967.641506
-200.0,200,985.899483
-200.0,200,1005.158378
-200.0,200,1023.491421
-200.0,200,1041.084017
-200.0,200,1058.840144
-200.0,200,1077.676976
-200.0,200,1094.778016
-200.0,200,1113.008665
-200.0,200,1131.468653
-200.0,200,1149.28588
-200.0,200,1167.318532
-200.0,200,1184.799941
-200.0,200,1203.1374
-200.0,200,1221.921649
-200.0,200,1240.188235
-200.0,200,1258.190024
-200.0,200,1276.156282
-200.0,200,1293.824255
-200.0,200,1312.302041
-200.0,200,1331.241963
-200.0,200,1349.44862
-200.0,200,1367.232845
-200.0,200,1385.498444
-200.0,200,1404.047096
-200.0,200,1421.888783
-200.0,200,1440.526404
-200.0,200,1459.525712
-200.0,200,1478.008649
-200.0,200,1496.680092
-200.0,200,1514.10432
-200.0,200,1531.589336
-200.0,200,1549.305429
-200.0,200,1566.539405
-200.0,200,1583.919343
-200.0,200,1602.666455
-200.0,200,1619.795654
-200.0,200,1638.491695
-200.0,200,1655.779583
-200.0,200,1674.962782
-200.0,200,1693.036333
-200.0,200,1711.77053
-200.0,200,1730.770005
-200.0,200,1748.897516
-200.0,200,1768.002929
-200.0,200,1786.336568
-200.0,200,1804.442734
-200.0,200,1822.341529
-200.0,200,1840.030117
-200.0,200,1857.552403
-200.0,200,1875.470837
-200.0,200,1894.336159
-200.0,200,1912.450297
-200.0,200,1930.389874
-200.0,200,1949.897551
-200.0,200,1968.487667
-200.0,200,1985.978684
