% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.5,39751
2,300,-180.5,57805
2,400,-162.0,74005
2,500,-143.0,88305
2,600,-111.6,99463
2,700,-116.8,111140
2,800,-116.3,122771
2,900,-135.9,136360
2,1000,-126.1,148973
2,1100,-110.1,159979
2,1200,-118.0,171780
2,1300,-110.3,182814
2,1400,-109.5,193763
2,1500,-104.8,204241
2,1600,-111.1,215351
2,1700,-103.9,225744
2,1800,-104.3,236170
2,1900,-105.5,246721
2,2000,-107.0,257416
2,2100,-107.2,268134
2,2200,-103.5,278482
2,2300,-110.7,289553
2,2400,-103.8,299931
