% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-197.1,39505
2,300,-189.4,58450
2,400,-170.0,75451
2,500,-148.3,90278
2,600,-117.6,102036
2,700,-108.8,112919
2,800,-108.3,123745
2,900,-126.6,136404
2,1000,-136.6,150061
2,1100,-119.3,161988
2,1200,-115.1,173500
2,1300,-109.9,184487
2,1400,-107.2,195205
2,1500,-118.4,207049
2,1600,-109.8,218024
2,1700,-106.5,228671
2,1800,-105.5,239224
2,1900,-105.6,249784
2,2000,-124.1,262197
2,2100,-107.9,272989
2,2200,-119.4,284931
2,2300,-105.4,295471
