% time spent exploring,episodes,mean 100 episode reward,steps
93,100,20.4,2022
85,200,24.8,4497
73,300,35.2,8019
64,400,28.9,10913
51,500,38.8,14790
37,600,43.5,19136
8,700,88.1,27944
2,800,108.5,38793
2,900,100.4,48831
2,1000,118.2,60655
2,1100,122.8,72933
2,1200,121.3,85060
2,1300,160.2,101075
2,1400,135.6,114633
2,1500,134.7,128103
2,1600,149.1,143014
2,1700,154.5,158463
2,1800,181.6,176621
2,1900,126.2,189245
2,2000,131.6,202405
2,2100,144.1,216819
2,2200,140.5,230873
2,2300,154.4,246317
2,2400,144.5,260767
2,2500,126.6,273426
2,2600,122.4,285666
