% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.0,2174
87,200,28.6,5038
81,300,24.5,7485
75,400,24.3,9919
70,500,21.8,12098
60,600,38.9,15992
53,700,31.8,19169
45,800,29.3,22097
32,900,52.6,27360
18,1000,61.0,33456
2,1100,104.8,43931
2,1200,125.5,56478
2,1300,147.6,71233
2,1400,179.6,89197
2,1500,131.2,102312
2,1600,161.0,118411
2,1700,194.8,137896
2,1800,184.2,156314
2,1900,134.4,169754
2,2000,161.6,185919
2,2100,194.7,205393
2,2200,194.2,224811
2,2300,198.0,244611
2,2400,199.6,264570
2,2500,200.0,284570
2,2600,200.0,304570
2,2700,188.8,323455
2,2800,199.1,343363
2,2900,193.8,362743
2,3000,172.2,379968
2,3100,189.5,398917
