% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.1,39706
2,300,-191.1,58816
2,400,-172.3,76046
2,500,-147.1,90755
2,600,-129.6,103710
2,700,-153.8,119094
2,800,-125.5,131646
2,900,-116.4,143290
2,1000,-108.1,154104
2,1100,-109.9,165098
2,1200,-105.1,175606
2,1300,-104.8,186087
2,1400,-105.7,196656
2,1500,-110.5,207704
2,1600,-116.6,219369
2,1700,-106.4,230006
2,1800,-108.3,240832
2,1900,-102.7,251101
2,2000,-102.2,261324
2,2100,-106.8,272006
2,2200,-110.6,283066
2,2300,-108.5,293917
