# {"t_start": 1598618444.7670348, "env_id": "MountainCar-v0"} 
r,l,t
-200.0,200,6.354002
-200.0,200,6.677049
-200.0,200,6.906849
-200.0,200,7.099264
-200.0,200,7.293814
-200.0,200,19.162849
-200.0,200,31.520304
-200.0,200,43.855276
-200.0,200,56.623645
-200.0,200,69.00817
-200.0,200,80.462182
-200.0,200,91.916153
-200.0,200,102.817997
-200.0,200,115.663209
-200.0,200,128.525427
-200.0,200,141.136833
-200.0,200,153.450236
-200.0,200,165.350224
-200.0,200,176.754988
-200.0,200,188.839174
-200.0,200,201.692119
-200.0,200,213.205434
-200.0,200,225.068577
-200.0,200,236.882276
-200.0,200,250.270555
-200.0,200,263.99947
-200.0,200,275.499228
-200.0,200,287.363423
-200.0,200,299.992004
-200.0,200,312.479385
-200.0,200,324.427892
-200.0,200,335.923504
-200.0,200,349.220931
-200.0,200,359.724021
-200.0,200,372.548395
-200.0,200,384.341876
-200.0,200,396.856266
-200.0,200,409.436582
-200.0,200,421.608082
-200.0,200,434.005697
-200.0,200,445.974045
-200.0,200,457.641901
-200.0,200,469.718999
-200.0,200,481.703788
-200.0,200,492.996481
-200.0,200,504.169557
-200.0,200,515.746058
-200.0,200,527.203798
-200.0,200,539.314847
-200.0,200,550.531425
-200.0,200,561.477112
-200.0,200,572.249291
-200.0,200,584.096595
-200.0,200,596.390175
-200.0,200,609.008172
-200.0,200,622.134177
-200.0,200,634.059135
-200.0,200,646.527276
-200.0,200,658.130435
-200.0,200,669.936707
-200.0,200,681.814086
-200.0,200,694.188651
-200.0,200,706.722748
-200.0,200,717.443011
-200.0,200,729.650892
-200.0,200,741.959323
-200.0,200,753.801435
-200.0,200,766.687131
-200.0,200,778.491866
-200.0,200,791.410164
-200.0,200,802.710707
-200.0,200,815.294671
-200.0,200,828.521369
-200.0,200,839.403424
-200.0,200,851.18543
-200.0,200,863.483833
-200.0,200,874.596586
-200.0,200,885.229892
-200.0,200,897.322676
-200.0,200,909.32978
-200.0,200,921.195231
-200.0,200,931.580653
-200.0,200,942.757702
-200.0,200,955.294991
-200.0,200,966.960238
-200.0,200,978.186485
-200.0,200,990.92065
-200.0,200,1002.525665
-200.0,200,1015.378413
-200.0,200,1027.488037
-200.0,200,1040.164782
-200.0,200,1052.66079
-200.0,200,1065.130348
-200.0,200,1075.919672
-200.0,200,1088.250176
-200.0,200,1100.288229
-200.0,200,1112.782868
-200.0,200,1123.657218
-200.0,200,1134.507568
-200.0,200,1146.913541
-200.0,200,1160.220814
-200.0,200,1171.899858
-200.0,200,1183.331678
-200.0,200,1194.060163
-200.0,200,1207.084662
-200.0,200,1220.194507
-200.0,200,1231.646431
-200.0,200,1244.162738
-200.0,200,1256.363215
-200.0,200,1268.896486
-200.0,200,1280.209679
-200.0,200,1292.89371
-200.0,200,1305.732001
-200.0,200,1317.121069
-200.0,200,1329.980889
-200.0,200,1341.193054
-200.0,200,1354.744809
-200.0,200,1367.29221
-200.0,200,1378.469384
-200.0,200,1389.560269
-200.0,200,1401.084206
-200.0,200,1413.735101
-200.0,200,1425.452121
-200.0,200,1436.706167
-200.0,200,1448.799846
-200.0,200,1459.70069
-200.0,200,1472.263629
-200.0,200,1484.335188
-200.0,200,1497.363525
-200.0,200,1508.618843
-200.0,200,1519.56986
-200.0,200,1532.099154
-200.0,200,1544.373281
-200.0,200,1556.751824
-200.0,200,1567.955384
-200.0,200,1579.024204
-200.0,200,1590.515423
-200.0,200,1601.518125
-200.0,200,1613.509226
-200.0,200,1623.891014
-200.0,200,1634.94275
-200.0,200,1646.433761
-200.0,200,1659.155825
-200.0,200,1670.955457
-200.0,200,1682.286824
-200.0,200,1694.168892
-200.0,200,1704.900294
-200.0,200,1717.408461
-200.0,200,1729.742705
-200.0,200,1741.234042
-200.0,200,1753.311313
-200.0,200,1765.191908
-200.0,200,1777.559207
-200.0,200,1789.490201
-200.0,200,1802.384516
-200.0,200,1814.501485
-200.0,200,1826.623231
-200.0,200,1836.882623
-200.0,200,1849.037071
-200.0,200,1861.451065
-200.0,200,1873.833823
-200.0,200,1885.311978
-200.0,200,1896.437247
-200.0,200,1907.772546
-200.0,200,1919.506823
-200.0,200,1931.9069
-200.0,200,1944.44472
-200.0,200,1956.289546
-200.0,200,1969.633872
-200.0,200,1981.663738
-200.0,200,1993.446084
-200.0,200,2005.689724
-200.0,200,2018.463878
-200.0,200,2030.061325
-200.0,200,2042.635792
-200.0,200,2054.96881
-200.0,200,2066.749987
-200.0,200,2079.601312
-200.0,200,2091.265823
-200.0,200,2103.971559
-200.0,200,2116.209613
-200.0,200,2127.837697
-200.0,200,2140.262661
-200.0,200,2150.534449
-200.0,200,2162.502616
-200.0,200,2174.117037
-200.0,200,2185.136409
-200.0,200,2197.112354
-200.0,200,2208.920836
-200.0,200,2220.82445
-200.0,200,2233.555194
-200.0,200,2245.60837
-200.0,200,2258.32858
-200.0,200,2269.640658
-200.0,200,2281.93494
-119.0,119,2288.839288
-200.0,200,2301.735425
-188.0,188,2312.739957
-200.0,200,2324.10158
-200.0,200,2337.241031
-200.0,200,2350.323258
-200.0,200,2362.352483
-200.0,200,2373.586356
-200.0,200,2386.15332
-200.0,200,2397.62204
-200.0,200,2409.007441
-200.0,200,2420.217151
-200.0,200,2431.332653
-200.0,200,2442.815704
-200.0,200,2455.738628
-200.0,200,2467.908452
-184.0,184,2478.734049
-200.0,200,2489.291271
-200.0,200,2500.374337
-200.0,200,2512.158817
-124.0,124,2518.918686
-200.0,200,2531.235517
-200.0,200,2544.038263
-200.0,200,2555.967025
-200.0,200,2568.23286
-143.0,143,2577.672022
-200.0,200,2589.300642
-200.0,200,2601.596305
-200.0,200,2614.169326
-200.0,200,2625.905088
-200.0,200,2637.906417
-200.0,200,2650.035852
-200.0,200,2661.873958
-200.0,200,2673.489944
-154.0,154,2683.338883
-200.0,200,2694.137418
-200.0,200,2705.979208
-200.0,200,2718.013352
-200.0,200,2730.096617
-200.0,200,2742.28618
-200.0,200,2752.873521
-200.0,200,2763.950011
-200.0,200,2775.01549
-200.0,200,2788.741968
-200.0,200,2800.065236
-200.0,200,2811.679453
-200.0,200,2823.620887
-200.0,200,2835.864689
-200.0,200,2846.869449
-110.0,110,2853.408526
-200.0,200,2865.092241
-200.0,200,2877.424515
-200.0,200,2889.42249
-116.0,116,2896.624065
-200.0,200,2907.558564
-200.0,200,2920.737218
-200.0,200,2932.530611
-200.0,200,2943.766222
-200.0,200,2956.566103
-200.0,200,2967.520144
-181.0,181,2977.490559
-200.0,200,2988.833769
-200.0,200,3000.425886
-200.0,200,3011.849213
-200.0,200,3023.195803
-200.0,200,3034.752744
-200.0,200,3046.548533
-200.0,200,3058.487903
-200.0,200,3069.273638
-200.0,200,3080.156764
-186.0,186,3091.639637
-200.0,200,3103.551044
-200.0,200,3115.339857
-200.0,200,3126.137486
-200.0,200,3137.93545
-200.0,200,3149.986751
-200.0,200,3161.446707
-198.0,198,3174.500014
-200.0,200,3185.050762
-200.0,200,3196.672946
-164.0,164,3205.988519
-200.0,200,3219.475102
-200.0,200,3231.401609
-200.0,200,3243.436793
-200.0,200,3257.122755
-96.0,96,3262.858792
-200.0,200,3275.026443
-191.0,191,3286.085883
-187.0,187,3296.418701
-200.0,200,3308.721826
-200.0,200,3319.967776
-200.0,200,3331.037439
-200.0,200,3343.825057
-167.0,167,3353.90203
-181.0,181,3365.140805
-186.0,186,3376.101221
-200.0,200,3388.367545
-172.0,172,3398.245778
-177.0,177,3408.46433
-173.0,173,3418.035052
-168.0,168,3428.337344
-171.0,171,3439.669859
-101.0,101,3446.057642
-180.0,180,3457.725862
-158.0,158,3467.84082
-87.0,87,3473.086223
-102.0,102,3478.739472
-172.0,172,3488.195925
-127.0,127,3495.469345
-165.0,165,3504.347503
-87.0,87,3510.122314
-108.0,108,3516.203182
-89.0,89,3521.212732
-94.0,94,3526.898437
-92.0,92,3532.844608
-200.0,200,3543.239815
-165.0,165,3553.05222
-199.0,199,3564.084394
-159.0,159,3572.590695
-99.0,99,3578.044922
-87.0,87,3582.780026
-166.0,166,3592.529256
-122.0,122,3599.858663
-158.0,158,3608.167369
-90.0,90,3613.579652
-160.0,160,3622.850728
-157.0,157,3632.956204
-149.0,149,3641.068102
-147.0,147,3649.569345
-152.0,152,3657.825406
-176.0,176,3668.536734
-152.0,152,3676.928325
-200.0,200,3688.682559
-200.0,200,3699.654975
-200.0,200,3711.577791
-195.0,195,3724.460849
-200.0,200,3737.230332
-200.0,200,3747.830666
-200.0,200,3759.466534
-200.0,200,3771.831161
-200.0,200,3783.140597
-200.0,200,3793.762389
-200.0,200,3805.391057
-200.0,200,3816.289818
-200.0,200,3827.921546
-200.0,200,3838.690953
-200.0,200,3850.456374
-200.0,200,3861.932402
-200.0,200,3874.189955
-200.0,200,3885.319458
-200.0,200,3896.778958
-200.0,200,3907.853566
-200.0,200,3920.589845
-200.0,200,3933.146518
-200.0,200,3944.171549
-200.0,200,3955.543073
-200.0,200,3968.688934
-200.0,200,3981.008511
-200.0,200,3992.322129
-200.0,200,4004.334276
-200.0,200,4015.758769
-200.0,200,4027.138326
-200.0,200,4039.0049
-200.0,200,4051.283101
-200.0,200,4063.501866
-200.0,200,4075.058748
-200.0,200,4087.688756
-200.0,200,4099.95837
-200.0,200,4112.980517
-182.0,182,4123.497551
-200.0,200,4135.232587
-200.0,200,4146.44245
-166.0,166,4156.680011
-144.0,144,4164.89282
-158.0,158,4173.871903
-177.0,177,4184.785961
-110.0,110,4191.054324
-168.0,168,4201.158262
-167.0,167,4210.410494
-174.0,174,4220.264922
-176.0,176,4229.969449
-172.0,172,4240.051359
-200.0,200,4250.280937
-176.0,176,4259.861096
-176.0,176,4269.488799
-200.0,200,4280.386642
-178.0,178,4291.377574
-190.0,190,4303.476766
-172.0,172,4312.68198
-200.0,200,4323.365196
-181.0,181,4334.305308
-179.0,179,4345.129912
-173.0,173,4356.244861
-97.0,97,4362.073606
-200.0,200,4373.332042
-96.0,96,4379.407176
-185.0,185,4389.989089
-182.0,182,4401.156812
-200.0,200,4413.068991
-200.0,200,4424.407737
-169.0,169,4433.593992
-182.0,182,4444.750796
-181.0,181,4455.380252
-105.0,105,4462.412537
-175.0,175,4472.903333
-175.0,175,4482.937137
-179.0,179,4493.47875
-90.0,90,4498.714626
-167.0,167,4507.636319
-103.0,103,4513.144097
-171.0,171,4522.743966
-167.0,167,4533.199447
-183.0,183,4544.464104
-89.0,89,4549.968748
-92.0,92,4556.283906
-187.0,187,4567.490253
-180.0,180,4577.580037
-104.0,104,4583.609092
-169.0,169,4593.374975
-163.0,163,4603.423545
-162.0,162,4612.1525
-92.0,92,4617.064039
-96.0,96,4622.398756
-170.0,170,4632.927604
-168.0,168,4642.481318
-92.0,92,4648.316086
-162.0,162,4657.702261
-168.0,168,4667.971708
-90.0,90,4673.24861
-164.0,164,4682.426659
-92.0,92,4687.502587
-95.0,95,4693.454758
-93.0,93,4698.710527
-158.0,158,4707.952471
-148.0,148,4716.481914
-156.0,156,4726.328024
-169.0,169,4735.631665
-175.0,175,4746.53406
-160.0,160,4755.318441
-96.0,96,4760.679168
-166.0,166,4770.016006
-88.0,88,4774.795235
-158.0,158,4783.571693
-145.0,145,4792.758816
-163.0,163,4803.395549
-162.0,162,4813.161836
-162.0,162,4823.413653
-160.0,160,4832.50385
-158.0,158,4842.107136
-158.0,158,4850.843597
-148.0,148,4858.786862
-176.0,176,4868.421733
-98.0,98,4874.381753
-152.0,152,4883.939607
-160.0,160,4893.008527
-154.0,154,4902.095726
-154.0,154,4911.737377
-173.0,173,4921.429994
-150.0,150,4929.530299
-147.0,147,4937.999534
-154.0,154,4947.424673
-159.0,159,4956.93062
-156.0,156,4965.789308
-147.0,147,4975.387719
-174.0,174,4985.717008
-169.0,169,4996.052861
-162.0,162,5006.704178
-162.0,162,5015.126107
-168.0,168,5024.95838
-158.0,158,5035.070429
-153.0,153,5045.746302
-176.0,176,5058.006036
-91.0,91,5062.957015
-159.0,159,5071.287707
-163.0,163,5081.452285
-165.0,165,5091.538635
-102.0,102,5097.90071
-103.0,103,5104.700509
-157.0,157,5114.334767
-156.0,156,5123.961679
-147.0,147,5132.909698
-90.0,90,5138.250462
-146.0,146,5146.355519
-145.0,145,5155.049886
-149.0,149,5163.99981
-150.0,150,5172.196979
-150.0,150,5181.424016
-169.0,169,5191.332279
-147.0,147,5199.289102
-142.0,142,5207.555262
-136.0,136,5216.395311
-131.0,131,5224.176526
-158.0,158,5233.467732
-147.0,147,5241.370471
-148.0,148,5250.5601
-165.0,165,5260.539476
-96.0,96,5267.237983
-144.0,144,5276.705903
-93.0,93,5281.671788
-178.0,178,5291.655941
-165.0,165,5299.605633
-183.0,183,5309.388224
-166.0,166,5319.204571
-198.0,198,5330.817887
-200.0,200,5341.831524
-159.0,159,5352.217069
-170.0,170,5363.097162
-88.0,88,5368.270546
-110.0,110,5374.814397
-168.0,168,5384.420272
-96.0,96,5389.337238
-93.0,93,5394.420126
-96.0,96,5399.793959
-93.0,93,5406.297969
-120.0,120,5412.548532
-126.0,126,5420.982368
-124.0,124,5427.604835
-137.0,137,5434.822938
-135.0,135,5442.657357
