% time spent exploring,episodes,mean 100 episode reward,steps
92,100,22.1,2189
84,200,25.3,4722
74,300,31.4,7863
60,400,42.0,12062
37,500,70.2,19079
19,600,56.2,24699
2,700,68.6,31559
2,800,46.0,36161
2,900,36.3,39795
2,1000,18.1,41601
2,1100,63.8,47981
2,1200,91.4,57118
2,1300,78.1,64925
2,1400,10.5,65978
2,1500,92.1,75190
2,1600,133.0,88487
2,1700,50.2,93506
2,1800,98.0,103303
2,1900,60.3,109335
2,2000,67.1,116049
2,2100,10.0,117047
2,2200,17.0,118747
2,2300,42.8,123023
2,2400,15.5,124577
2,2500,20.8,126653
2,2600,111.4,137792
2,2700,142.1,152004
2,2800,129.0,164908
2,2900,125.9,177502
2,3000,56.1,183112
2,3100,40.6,187175
2,3200,83.2,195497
2,3300,126.8,208174
2,3400,140.2,222189
2,3500,114.3,233616
2,3600,80.5,241668
2,3700,27.8,244453
2,3800,135.1,257959
2,3900,140.7,272026
2,4000,147.6,286787
