% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-193.1,59112
2,400,-162.6,75371
2,500,-139.2,89289
2,600,-154.9,104776
2,700,-176.7,122445
2,800,-143.8,136823
2,900,-130.9,149913
2,1000,-154.2,165334
2,1100,-118.4,177171
2,1200,-100.3,187204
2,1300,-103.9,197593
2,1400,-100.8,207678
2,1500,-102.6,217939
2,1600,-101.6,228101
2,1700,-106.9,238788
2,1800,-107.8,249565
2,1900,-106.7,260232
2,2000,-101.5,270386
2,2100,-103.1,280693
2,2200,-100.7,290759
