% time spent exploring,episodes,mean 100 episode reward,steps
94,100,21.5,2123
88,200,24.0,4527
83,300,24.0,6925
77,400,21.0,9023
70,500,29.6,11982
61,600,35.3,15515
53,700,36.1,19121
46,800,25.9,21715
33,900,56.1,27329
17,1000,65.0,33826
2,1100,106.6,44489
2,1200,93.5,53841
2,1300,88.3,62672
2,1400,91.5,71820
2,1500,128.5,84668
2,1600,73.2,91987
2,1700,118.5,103834
2,1800,114.0,115229
2,1900,121.9,127421
2,2000,125.2,139945
2,2100,125.1,152454
2,2200,132.4,165695
2,2300,51.3,170827
2,2400,72.2,178043
2,2500,45.6,182602
2,2600,58.5,188455
2,2700,108.2,199279
2,2800,107.2,209999
2,2900,65.6,216564
2,3000,41.5,220716
2,3100,57.2,226432
2,3200,94.8,235907
2,3300,66.2,242532
2,3400,59.8,248514
2,3500,105.2,259038
2,3600,98.8,268923
2,3700,69.2,275842
2,3800,141.1,289951
2,3900,122.2,302175
2,4000,86.5,310828
2,4100,120.9,322918
2,4200,73.2,330237
2,4300,92.1,339450
2,4400,111.0,350554
2,4500,93.3,359885
2,4600,89.1,368793
2,4700,117.9,380579
2,4800,107.8,391360
