% time spent exploring,episodes,mean 100 episode reward,steps
7,100,-286.0,28390
2,200,-103.7,38860
2,300,-86.2,47575
2,400,-83.8,56058
2,500,-78.8,64043
2,600,-77.2,71862
2,700,-77.0,79665
2,800,-75.3,87293
2,900,-74.9,94881
2,1000,-72.9,102269
2,1100,-70.2,109389
2,1200,-68.7,116359
2,1300,-68.6,123315
2,1400,-67.2,130134
2,1500,-68.3,137061
2,1600,-71.7,144331
2,1700,-66.0,151027
2,1800,-69.3,158053
2,1900,-66.6,164817
2,2000,-69.5,171863
2,2100,-67.0,178665
2,2200,-65.6,185321
2,2300,-66.1,192032
2,2400,-67.3,198862
2,2500,-65.4,205499
2,2600,-68.0,212397
2,2700,-64.9,218984
2,2800,-66.0,225681
2,2900,-64.6,232242
2,3000,-67.9,239133
2,3100,-68.3,246067
2,3200,-63.9,252557
2,3300,-65.8,259232
2,3400,-64.9,265819
2,3500,-65.4,272463
2,3600,-65.1,279077
2,3700,-67.4,285916
2,3800,-65.7,292589
2,3900,-67.4,299428
