% time spent exploring,episodes,mean 100 episode reward,steps
94,100,24.0,2375
87,200,25.3,4906
81,300,26.2,7522
74,400,29.7,10494
66,500,30.3,13526
58,600,33.0,16822
52,700,24.5,19273
40,800,50.1,24281
33,900,29.0,27176
23,1000,39.9,31164
7,1100,66.7,37835
2,1200,33.5,41186
2,1300,47.9,45972
2,1400,63.1,52280
2,1500,45.1,56788
2,1600,16.3,58415
2,1700,76.6,66072
2,1800,49.0,70977
2,1900,65.2,77498
2,2000,112.0,88695
2,2100,126.9,101382
2,2200,128.9,114273
2,2300,130.4,127315
2,2400,128.4,140159
2,2500,121.9,152347
2,2600,95.1,161859
2,2700,97.0,171564
2,2800,53.9,176956
2,2900,72.5,184205
2,3000,114.6,195660
2,3100,124.3,208094
2,3200,117.7,219863
2,3300,64.9,226350
2,3400,41.1,230460
2,3500,74.6,237922
2,3600,99.2,247843
2,3700,105.5,258394
2,3800,93.6,267755
2,3900,110.0,278754
2,4000,92.4,287990
2,4100,54.1,293399
2,4200,84.9,301885
2,4300,124.4,314324
2,4400,106.8,324999
2,4500,88.5,333851
2,4600,33.6,337207
2,4700,40.0,341203
2,4800,52.7,346469
2,4900,114.0,357864
2,5000,69.6,364828
2,5100,134.6,378283
2,5200,94.7,387751
2,5300,97.4,397486
