% time spent exploring,episodes,mean 100 episode reward,steps
94,100,23.2,2299
88,200,24.1,4713
81,300,27.0,7416
75,400,23.9,9809
71,500,19.5,11757
64,600,28.7,14630
57,700,26.9,17323
51,800,23.8,19708
40,900,45.3,24237
31,1000,36.0,27837
18,1100,52.3,33066
7,1200,46.0,37664
2,1300,91.2,46783
2,1400,42.2,51003
2,1500,87.2,59721
2,1600,77.6,67485
2,1700,75.9,75074
2,1800,132.6,88330
2,1900,109.9,99316
2,2000,112.6,110577
2,2100,138.9,124471
2,2200,141.5,138617
2,2300,126.6,151280
2,2400,105.6,161845
2,2500,127.1,174555
2,2600,148.2,189372
2,2700,179.0,207274
2,2800,176.1,224884
2,2900,163.3,241215
2,3000,172.8,258494
2,3100,130.6,271553
2,3200,150.0,286558
2,3300,112.8,297835
2,3400,132.8,311112
2,3500,141.3,325245
2,3600,118.1,337057
2,3700,49.4,342000
2,3800,44.9,346488
2,3900,60.9,352576
2,4000,112.2,363795
2,4100,140.1,377801
2,4200,116.3,389432
