% time spent exploring,episodes,mean 100 episode reward,steps
94,100,23.7,2350
88,200,25.4,4892
80,300,30.8,7970
74,400,24.3,10399
66,500,30.8,13483
60,600,26.2,16098
53,700,28.7,18968
45,800,34.2,22393
39,900,22.5,24646
31,1000,33.6,28004
4,1100,110.7,39074
2,1200,155.8,54656
2,1300,122.0,66852
2,1400,122.6,79113
2,1500,107.3,89841
2,1600,103.2,100160
2,1700,81.9,108353
2,1800,165.8,124929
2,1900,169.8,141906
2,2000,188.2,160730
2,2100,200.0,180730
2,2200,190.5,199782
2,2300,180.2,217798
2,2400,197.4,237535
2,2500,192.8,256816
2,2600,173.6,274175
2,2700,188.5,293023
2,2800,193.3,312352
2,2900,179.3,330281
2,3000,158.2,346103
2,3100,156.1,361712
2,3200,193.0,381015
2,3300,159.0,396912
