% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.4,2219
88,200,25.3,4750
80,300,31.2,7869
74,400,23.8,10248
67,500,28.4,13083
57,600,41.8,17267
48,700,39.0,21172
30,800,71.5,28324
20,900,39.6,32279
13,1000,29.5,35228
2,1100,47.3,39955
2,1200,35.9,43543
2,1300,40.6,47598
2,1400,47.4,52341
2,1500,51.1,57447
2,1600,82.5,65701
2,1700,69.4,72638
2,1800,28.1,75446
2,1900,23.1,77755
2,2000,10.0,78751
2,2100,21.5,80901
2,2200,92.0,90102
2,2300,16.1,91710
2,2400,15.2,93225
2,2500,137.0,106927
2,2600,97.0,116626
2,2700,102.8,126904
2,2800,28.5,129753
2,2900,39.8,133733
2,3000,62.6,139998
2,3100,24.4,142438
2,3200,82.3,150664
2,3300,14.1,152072
2,3400,20.9,154161
2,3500,99.0,164060
2,3600,71.6,171216
2,3700,16.7,172885
2,3800,23.7,175252
2,3900,21.6,177411
2,4000,19.8,179386
2,4100,45.7,183954
2,4200,84.3,192387
2,4300,37.4,196124
2,4400,50.6,201180
2,4500,83.5,209531
2,4600,83.4,217866
2,4700,73.2,225188
2,4800,26.0,227786
2,4900,34.2,231205
2,5000,54.8,236683
2,5100,83.2,245003
2,5200,81.0,253107
2,5300,42.7,257379
2,5400,36.6,261043
2,5500,34.8,264526
2,5600,33.6,267882
2,5700,73.5,275229
2,5800,49.9,280221
2,5900,38.1,284035
2,6000,48.3,288868
2,6100,51.5,294019
2,6200,25.6,296577
2,6300,76.3,304205
2,6400,68.8,311088
2,6500,64.9,317574
2,6600,42.3,321801
2,6700,50.7,326873
2,6800,67.2,333589
2,6900,38.6,337444
2,7000,68.1,344254
2,7100,55.0,349749
2,7200,112.4,360991
2,7300,74.5,368441
2,7400,87.7,377208
2,7500,127.2,389925
