% time spent exploring,episodes,mean 100 episode reward,steps
92,100,23.1,2289
83,200,26.1,4899
73,300,32.5,8151
63,400,29.6,11111
53,500,32.4,14354
43,600,30.4,17399
20,700,70.7,24473
2,800,93.0,33768
2,900,110.8,44843
2,1000,112.1,56051
2,1100,151.1,71161
2,1200,193.1,90468
2,1300,180.5,108518
2,1400,184.1,126925
2,1500,185.2,145442
2,1600,147.7,160210
2,1700,168.4,177047
2,1800,172.9,194339
2,1900,153.8,209722
2,2000,142.4,223960
2,2100,132.3,237186
2,2200,146.6,251846
2,2300,141.6,266006
2,2400,136.6,279667
2,2500,157.4,295411
