% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.5,2228
88,200,25.8,4806
81,300,29.0,7710
75,400,23.8,10088
69,500,22.8,12367
63,600,25.7,14941
53,700,39.6,18898
46,800,27.6,21660
42,900,18.3,23492
33,1000,37.8,27270
24,1100,37.1,30982
2,1200,121.9,43168
2,1300,88.3,51998
2,1400,105.4,62539
2,1500,71.5,69690
2,1600,92.2,78907
2,1700,180.0,96909
2,1800,114.0,108308
2,1900,130.1,121322
2,2000,97.6,131080
2,2100,51.2,136200
2,2200,75.0,143696
2,2300,76.2,151318
2,2400,55.8,156900
2,2500,45.0,161395
2,2600,67.3,168123
2,2700,70.2,175147
2,2800,97.2,184872
2,2900,95.7,194438
2,3000,87.5,203184
2,3100,121.2,215305
2,3200,146.8,229988
2,3300,174.0,247384
2,3400,150.2,262404
2,3500,157.1,278112
2,3600,129.9,291099
2,3700,148.5,305948
2,3800,134.5,319402
2,3900,144.5,333850
2,4000,148.0,348646
2,4100,140.9,362732
2,4200,132.2,375950
2,4300,101.9,386143
