% time spent exploring,episodes,mean 100 episode reward,steps
92,100,23.5,2324
83,200,28.2,5146
73,300,30.1,8158
62,400,32.6,11419
49,500,41.4,15555
38,600,34.0,18958
16,700,66.9,25651
2,800,90.5,34703
2,900,115.7,46277
2,1000,141.3,60407
2,1100,180.9,78500
2,1200,180.0,96495
2,1300,168.2,113318
2,1400,182.7,131587
2,1500,158.9,147480
2,1600,124.2,159899
2,1700,140.8,173975
2,1800,175.6,191531
2,1900,165.9,208117
2,2000,144.2,222538
2,2100,175.6,240095
2,2200,171.3,257221
2,2300,177.8,274999
2,2400,149.8,289982
