% time spent exploring,episodes,mean 100 episode reward,steps
93,100,25.1,2488
87,200,24.2,4906
81,300,27.5,7655
75,400,23.6,10016
66,500,37.0,13712
55,600,44.4,18155
44,700,44.2,22579
32,800,50.9,27668
28,900,15.7,29241
9,1000,76.6,36897
2,1100,90.6,45957
2,1200,112.1,57166
2,1300,94.3,66596
2,1400,101.7,76764
2,1500,104.7,87230
2,1600,95.4,96775
2,1700,43.9,101167
2,1800,13.3,102495
2,1900,9.5,103446
2,2000,9.6,104401
2,2100,9.5,105352
2,2200,9.5,106301
2,2300,103.7,116673
2,2400,137.8,130448
2,2500,140.8,144527
2,2600,89.8,153509
2,2700,111.6,164668
2,2800,50.6,169724
2,2900,146.5,184371
2,3000,125.7,196938
2,3100,146.7,211604
2,3200,100.7,221675
2,3300,82.3,229907
2,3400,114.8,241389
2,3500,63.0,247691
2,3600,61.3,253823
2,3700,110.9,264910
2,3800,101.4,275052
2,3900,61.3,281183
2,4000,28.6,284043
2,4100,42.4,288284
2,4200,64.9,294770
2,4300,111.8,305949
2,4400,96.0,315552
2,4500,112.5,326803
2,4600,76.2,334427
2,4700,79.8,342412
2,4800,126.3,355039
2,4900,100.1,365045
2,5000,157.8,380826
2,5100,58.9,386717
2,5200,50.4,391762
2,5300,14.4,393207
2,5400,13.1,394514
2,5500,16.9,396202
2,5600,17.6,397965
