% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.6,39760
2,300,-199.0,59665
2,400,-186.7,78338
2,500,-154.1,93748
2,600,-127.6,106510
2,700,-114.4,117952
2,800,-155.0,133449
2,900,-128.8,146332
2,1000,-110.0,157334
2,1100,-107.8,168112
2,1200,-104.6,178571
2,1300,-106.0,189168
2,1400,-105.2,199683
2,1500,-105.3,210214
2,1600,-102.2,220433
2,1700,-106.4,231078
2,1800,-102.3,241306
2,1900,-103.6,251670
2,2000,-103.2,261993
2,2100,-102.8,272277
2,2200,-103.6,282640
2,2300,-103.9,293026
