% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-197.8,59583
2,400,-176.9,77270
2,500,-152.8,92551
2,600,-133.4,105887
2,700,-131.7,119061
2,800,-158.7,134929
2,900,-130.1,147942
2,1000,-110.9,159033
2,1100,-113.2,170351
2,1200,-117.2,182073
2,1300,-120.9,194159
2,1400,-105.4,204702
2,1500,-103.8,215077
2,1600,-107.0,225772
2,1700,-102.6,236027
2,1800,-101.8,246202
2,1900,-103.9,256589
2,2000,-100.9,266677
2,2100,-101.3,276807
2,2200,-102.2,287030
2,2300,-103.8,297414
