% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.6,39758
2,300,-195.5,59307
2,400,-166.9,75998
2,500,-142.5,90250
2,600,-125.2,102773
2,700,-133.6,116135
2,800,-120.4,128179
2,900,-129.5,141126
2,1000,-111.8,152310
2,1100,-107.1,163023
2,1200,-110.9,174114
2,1300,-113.6,185476
2,1400,-106.3,196102
2,1500,-109.9,207093
2,1600,-110.2,218110
2,1700,-118.2,229929
2,1800,-108.7,240801
2,1900,-105.4,251344
2,2000,-103.4,261684
2,2100,-103.1,271991
2,2200,-103.6,282356
2,2300,-111.1,293469
