% time spent exploring,episodes,mean 100 episode reward,steps
93,100,24.9,2465
87,200,27.0,5165
80,300,29.6,8124
73,400,26.2,10746
67,500,25.2,13270
55,600,49.3,18203
44,700,44.9,22697
31,800,52.8,27979
10,900,83.9,36371
2,1000,170.4,53408
2,1100,187.8,72193
2,1200,187.0,90890
2,1300,166.7,107562
2,1400,156.2,123184
2,1500,155.4,138720
2,1600,187.5,157472
2,1700,176.9,175162
2,1800,175.8,192742
2,1900,186.9,211429
2,2000,166.3,228056
2,2100,138.6,241911
2,2200,166.0,258510
2,2300,148.4,273349
2,2400,109.0,284245
2,2500,155.4,299790
2,2600,170.8,316873
2,2700,102.2,327098
2,2800,59.9,333088
2,2900,53.3,338419
2,3000,83.1,346730
2,3100,74.0,354129
2,3200,94.7,363597
2,3300,148.1,378404
2,3400,163.4,394741
