% time spent exploring,episodes,mean 100 episode reward,steps
93,100,21.1,2083
83,200,30.2,5107
71,300,36.7,8778
62,400,28.5,11631
52,500,28.8,14514
41,600,34.0,17911
20,700,65.7,24477
2,800,92.7,33746
2,900,120.0,45750
2,1000,95.2,55265
2,1100,155.1,70775
2,1200,99.4,80715
2,1300,133.9,94101
2,1400,152.4,109340
2,1500,166.5,125990
2,1600,149.9,140979
2,1700,164.8,157462
2,1800,180.1,175472
2,1900,195.4,195008
2,2000,192.2,214224
2,2100,198.7,234090
2,2200,200.0,254090
2,2300,192.4,273332
2,2400,184.0,291737
