% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.5,39748
2,300,-189.6,58712
2,400,-157.0,74412
2,500,-141.3,88543
2,600,-126.1,101152
2,700,-123.2,113477
2,800,-157.6,129236
2,900,-168.0,146034
2,1000,-114.8,157519
2,1100,-103.1,167832
2,1200,-103.3,178164
2,1300,-104.7,188630
2,1400,-108.1,199438
2,1500,-117.1,211151
2,1600,-116.1,222764
2,1700,-128.9,235651
2,1800,-110.2,246676
2,1900,-101.9,256868
2,2000,-101.7,267035
2,2100,-103.8,277411
2,2200,-102.2,287632
2,2300,-114.5,299082
