% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-197.1,39505
2,300,-187.0,58202
2,400,-179.1,76116
2,500,-153.2,91435
2,600,-162.0,107640
2,700,-140.6,121704
2,800,-130.3,134735
2,900,-110.6,145799
2,1000,-109.3,156725
2,1100,-107.5,167479
2,1200,-104.3,177909
2,1300,-102.0,188104
2,1400,-105.6,198660
2,1500,-109.8,209643
2,1600,-110.6,220701
2,1700,-104.3,231133
2,1800,-106.2,241755
2,1900,-104.0,252159
2,2000,-104.9,262645
2,2100,-112.1,273852
2,2200,-103.6,284216
2,2300,-102.3,294444
