# {"t_start": 1596619837.8941789, "env_id": "MountainCar-v0"} 
r,l,t
-200.0,200,5.419786
-200.0,200,5.580584
-200.0,200,5.74501
-200.0,200,5.907568
-200.0,200,6.06869
-200.0,200,18.458501
-200.0,200,30.817727
-200.0,200,43.121751
-200.0,200,55.365201
-200.0,200,67.627041
-200.0,200,79.878362
-200.0,200,92.217404
-200.0,200,104.697441
-200.0,200,117.110294
-200.0,200,129.528926
-200.0,200,141.95375
-200.0,200,154.364986
-200.0,200,166.851089
-200.0,200,179.259473
-200.0,200,191.577234
-200.0,200,203.917181
-200.0,200,216.361398
-200.0,200,228.728355
-200.0,200,240.995763
-200.0,200,253.240445
-200.0,200,265.520932
-200.0,200,277.808822
-200.0,200,290.238566
-200.0,200,302.59618
-200.0,200,314.885091
-200.0,200,327.143164
-200.0,200,339.406049
-200.0,200,351.728503
-200.0,200,363.993113
-200.0,200,376.215223
-200.0,200,388.646038
-200.0,200,400.952131
-200.0,200,413.245983
-200.0,200,425.516712
-200.0,200,437.838233
-200.0,200,450.08026
-200.0,200,462.340027
-200.0,200,474.599952
-200.0,200,486.893578
-200.0,200,499.114838
-200.0,200,511.446066
-200.0,200,523.805414
-200.0,200,536.167007
-200.0,200,548.42927
-200.0,200,560.706569
-200.0,200,573.048036
-200.0,200,585.378261
-200.0,200,597.776734
-200.0,200,610.066496
-200.0,200,622.468425
-200.0,200,634.809843
-200.0,200,647.145164
-200.0,200,659.460043
-200.0,200,671.654729
-200.0,200,683.903066
-200.0,200,696.184548
-200.0,200,708.54171
-200.0,200,720.910033
-200.0,200,733.239474
-200.0,200,745.579155
-200.0,200,757.924898
-200.0,200,770.259631
-200.0,200,782.526497
-200.0,200,794.716355
-200.0,200,807.006729
-200.0,200,819.249315
-200.0,200,831.483887
-200.0,200,843.798585
-200.0,200,855.990561
-200.0,200,868.185673
-200.0,200,880.49087
-200.0,200,892.781232
-200.0,200,905.187464
-200.0,200,917.446519
-200.0,200,929.657977
-200.0,200,941.861511
-200.0,200,954.154909
-200.0,200,966.320775
-200.0,200,978.48146
-200.0,200,990.630527
-200.0,200,1002.994055
-200.0,200,1015.000543
-200.0,200,1027.018244
-200.0,200,1038.971084
-200.0,200,1050.84641
-200.0,200,1062.704501
-200.0,200,1074.571198
-200.0,200,1086.369923
-200.0,200,1098.192688
-200.0,200,1109.969548
-200.0,200,1121.844879
-200.0,200,1133.770654
-200.0,200,1145.660903
-200.0,200,1157.623746
-200.0,200,1169.659892
-200.0,200,1181.699335
-200.0,200,1193.589664
-200.0,200,1205.499706
-200.0,200,1217.486007
-200.0,200,1229.277582
-200.0,200,1241.173025
-200.0,200,1253.038162
-200.0,200,1264.924809
-200.0,200,1276.736793
-200.0,200,1288.604381
-200.0,200,1300.550699
-200.0,200,1312.437881
-200.0,200,1324.366295
-200.0,200,1336.287431
-200.0,200,1348.243168
-200.0,200,1360.177286
-200.0,200,1372.133746
-200.0,200,1384.018976
-200.0,200,1395.884955
-200.0,200,1407.801989
-200.0,200,1419.706087
-200.0,200,1431.665283
-200.0,200,1443.546854
-200.0,200,1455.471727
-200.0,200,1467.413962
-200.0,200,1479.397749
-200.0,200,1491.276124
