% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-199.9,59785
2,400,-184.6,78244
2,500,-150.1,93257
2,600,-116.1,104863
2,700,-127.2,117586
2,800,-181.0,135688
2,900,-171.4,152827
2,1000,-128.4,165666
2,1100,-131.3,178797
2,1200,-103.7,189170
2,1300,-115.5,200723
2,1400,-113.4,212068
2,1500,-115.8,223653
2,1600,-105.4,234191
2,1700,-104.5,244638
2,1800,-102.6,254900
2,1900,-102.7,265172
2,2000,-105.5,275722
2,2100,-104.1,286131
2,2200,-103.0,296436
