% time spent exploring,episodes,mean 100 episode reward,steps
93,100,25.9,2562
87,200,25.3,5091
80,300,26.6,7756
75,400,23.3,10089
68,500,28.9,12982
62,600,22.7,15255
57,700,19.4,17196
51,800,24.4,19633
46,900,22.3,21866
32,1000,56.2,27489
17,1100,62.8,33770
2,1200,101.7,43937
2,1300,109.0,54834
2,1400,158.9,70726
2,1500,115.1,82238
2,1600,130.9,95330
2,1700,149.7,110297
2,1800,175.3,127830
2,1900,151.4,142968
2,2000,166.6,159630
2,2100,191.0,178726
2,2200,69.2,185642
2,2300,198.8,205521
2,2400,181.3,223654
2,2500,151.4,238796
2,2600,177.2,256514
2,2700,85.6,265070
2,2800,144.0,279473
2,2900,199.2,299398
2,3000,161.5,315550
2,3100,194.8,335030
2,3200,166.0,351625
2,3300,164.8,368105
2,3400,179.2,386026
