% time spent exploring,episodes,mean 100 episode reward,steps
94,100,24.2,2395
87,200,26.1,5004
80,300,29.7,7970
74,400,22.4,10213
66,500,34.7,13687
55,600,44.0,18091
43,700,47.8,22869
39,800,18.5,24715
32,900,26.5,27364
17,1000,65.1,33876
2,1100,82.8,42151
2,1200,115.7,53724
2,1300,107.1,64438
2,1400,192.8,83714
2,1500,172.6,100979
2,1600,192.4,120219
2,1700,172.0,137422
2,1800,169.2,154337
2,1900,162.0,170538
2,2000,134.5,183985
2,2100,178.5,201838
2,2200,146.4,216475
2,2300,39.0,220376
2,2400,132.9,233666
2,2500,193.5,253012
2,2600,195.8,272594
2,2700,152.7,287867
2,2800,137.9,301656
2,2900,143.2,315980
2,3000,171.8,333162
2,3100,159.8,349147
2,3200,155.3,364677
2,3300,180.9,382765
