# {"t_start": 1598795510.63871, "env_id": "CartPole-v0"} 
r,l,t
20.0,20,2.846575
44.0,44,2.874967
15.0,15,2.884873
37.0,37,2.90872
22.0,22,2.922321
24.0,24,2.938122
18.0,18,2.950179
22.0,22,2.964933
12.0,12,2.972994
13.0,13,2.982034
14.0,14,2.991856
14.0,14,3.002102
36.0,36,3.026774
14.0,14,3.036887
21.0,21,3.052339
18.0,18,3.064803
83.0,83,3.124314
16.0,16,3.135928
47.0,47,3.168307
16.0,16,3.179842
15.0,15,3.190209
17.0,17,3.20277
20.0,20,3.217884
24.0,24,3.237168
22.0,22,3.253979
22.0,22,3.270521
16.0,16,3.282567
21.0,21,3.298572
18.0,18,3.311672
25.0,25,3.326594
15.0,15,3.335484
12.0,12,3.342722
15.0,15,3.351276
13.0,13,3.358278
19.0,19,3.369046
13.0,13,3.376648
12.0,12,3.383578
18.0,18,3.394728
32.0,32,3.418939
13.0,13,3.429514
22.0,22,3.443301
11.0,11,3.450091
35.0,35,3.474719
26.0,26,3.492965
10.0,10,3.500984
15.0,15,3.512456
15.0,15,3.523733
17.0,17,3.935186
87.0,87,5.167158
16.0,16,5.388211
11.0,11,5.547603
25.0,25,5.907085
15.0,15,6.133033
27.0,27,6.51886
12.0,12,6.694159
12.0,12,6.862173
26.0,26,7.241415
32.0,32,7.812485
29.0,29,8.258644
18.0,18,8.539594
119.0,119,10.663633
34.0,34,11.499993
12.0,12,11.71397
24.0,24,12.101216
15.0,15,12.462005
14.0,14,12.698354
25.0,25,13.452746
18.0,18,13.837971
24.0,24,14.488152
25.0,25,15.10778
15.0,15,15.449983
19.0,19,15.906691
19.0,19,16.433416
37.0,37,17.282553
31.0,31,18.068561
11.0,11,18.361694
30.0,30,19.09251
15.0,15,19.507698
82.0,82,21.947104
57.0,57,23.802182
14.0,14,24.36912
22.0,22,25.033288
30.0,30,26.034012
28.0,28,26.979475
14.0,14,27.421857
12.0,12,27.797852
22.0,22,28.470413
46.0,46,30.193627
21.0,21,30.99462
12.0,12,31.684305
20.0,20,32.548617
10.0,10,32.885069
20.0,20,33.61376
17.0,17,34.249426
23.0,23,35.03366
21.0,21,35.960938
11.0,11,36.370115
54.0,54,38.300424
44.0,44,40.133615
63.0,63,42.38205
12.0,12,42.865066
17.0,17,43.507281
18.0,18,44.137666
13.0,13,44.601188
75.0,75,47.299598
64.0,64,49.714355
12.0,12,50.253107
15.0,15,51.041986
57.0,57,53.580049
19.0,19,54.441081
13.0,13,55.01825
17.0,17,55.75647
11.0,11,56.282146
16.0,16,56.935655
25.0,25,58.052348
19.0,19,58.899205
20.0,20,59.758669
31.0,31,61.106125
55.0,55,63.594286
21.0,21,64.483973
20.0,20,65.404584
28.0,28,66.627204
48.0,48,68.582632
27.0,27,69.831702
15.0,15,70.642791
17.0,17,71.42973
29.0,29,72.608321
14.0,14,73.211438
26.0,26,74.319095
12.0,12,74.826262
19.0,19,75.657056
19.0,19,76.486587
17.0,17,77.184422
32.0,32,78.543533
30.0,30,79.974318
22.0,22,80.965383
30.0,30,82.22909
14.0,14,82.818195
19.0,19,83.601339
17.0,17,84.336834
18.0,18,85.303948
22.0,22,86.444025
85.0,85,89.955814
28.0,28,91.259856
