% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.5,2226
88,200,25.2,4748
81,300,27.8,7525
74,400,28.8,10406
66,500,31.7,13580
58,600,31.9,16769
47,700,45.1,21280
32,800,64.0,27681
18,900,56.3,33315
11,1000,28.7,36182
2,1100,40.1,40190
2,1200,19.7,42160
2,1300,43.5,46514
2,1400,79.6,54472
2,1500,89.5,63425
2,1600,20.5,65476
2,1700,77.1,73190
2,1800,93.0,82491
2,1900,89.0,91394
2,2000,110.9,102487
2,2100,122.0,114684
2,2200,102.6,124941
2,2300,88.5,133790
2,2400,27.8,136572
2,2500,46.5,141221
2,2600,64.3,147654
2,2700,24.8,150130
2,2800,48.6,154993
2,2900,77.5,162742
2,3000,81.8,170926
2,3100,28.4,173764
2,3200,27.2,176483
2,3300,66.2,183102
2,3400,71.2,190226
2,3500,20.9,192319
2,3600,38.0,196117
2,3700,21.2,198233
2,3800,19.2,200150
2,3900,16.8,201826
2,4000,13.8,203203
2,4100,14.5,204653
2,4200,11.1,205767
2,4300,15.0,207268
2,4400,32.6,210530
2,4500,108.5,221384
2,4600,87.7,230154
2,4700,50.0,235154
2,4800,68.0,241957
2,4900,16.8,243639
2,5000,12.9,244929
2,5100,62.3,251159
2,5200,75.8,258735
2,5300,53.6,264093
2,5400,105.7,274659
2,5500,75.3,282185
2,5600,91.4,291320
2,5700,122.4,303561
2,5800,123.2,315878
2,5900,143.5,330231
2,6000,95.7,339797
2,6100,22.2,342014
2,6200,33.0,345310
2,6300,74.8,352790
2,6400,54.8,358266
2,6500,110.7,369333
2,6600,90.4,378373
2,6700,70.8,385453
2,6800,9.5,386406
2,6900,11.4,387550
2,7000,13.9,388939
2,7100,40.0,392941
2,7200,13.0,394237
2,7300,24.4,396674
2,7400,12.4,397913
2,7500,15.5,399462
