% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-196.6,39459
2,300,-173.8,56844
2,400,-170.0,73842
2,500,-121.8,86023
2,600,-116.2,97641
2,700,-119.2,109564
2,800,-127.7,122338
2,900,-138.2,136154
2,1000,-124.4,148592
2,1100,-108.6,159452
2,1200,-113.0,170749
2,1300,-109.6,181712
2,1400,-123.1,194020
2,1500,-118.7,205894
2,1600,-123.3,218222
2,1700,-107.2,228938
2,1800,-106.5,239590
2,1900,-110.8,250674
2,2000,-104.4,261117
2,2100,-114.1,272530
2,2200,-114.6,283993
2,2300,-120.5,296045
