% time spent exploring,episodes,mean 100 episode reward,steps
94,100,21.4,2114
88,200,27.7,4885
81,300,27.0,7586
75,400,25.3,10120
68,500,28.5,12971
59,600,34.2,16393
51,700,34.5,19847
44,800,27.0,22551
29,900,60.3,28577
19,1000,41.7,32748
2,1100,95.3,42280
2,1200,64.0,48675
2,1300,103.0,58980
2,1400,87.9,67766
2,1500,106.4,78405
2,1600,93.6,87763
2,1700,96.0,97360
2,1800,122.7,109631
2,1900,81.6,117794
2,2000,181.6,135955
2,2100,131.0,149056
2,2200,126.4,161691
2,2300,83.6,170051
2,2400,79.8,178033
2,2500,74.6,185492
2,2600,59.6,191454
2,2700,45.9,196043
2,2800,16.7,197715
2,2900,103.9,208102
2,3000,129.3,221035
2,3100,89.4,229971
2,3200,122.4,242212
2,3300,117.9,254000
2,3400,67.1,260709
2,3500,86.4,269349
2,3600,39.6,273307
2,3700,45.5,277857
2,3800,92.3,287085
2,3900,79.2,295001
2,4000,138.2,308816
2,4100,79.2,316740
2,4200,95.7,326311
2,4300,55.6,331871
2,4400,38.2,335689
2,4500,68.4,342525
2,4600,86.5,351173
2,4700,92.6,360428
2,4800,77.0,368127
2,4900,71.6,375289
2,5000,56.0,380884
2,5100,59.6,386839
2,5200,57.8,392624
2,5300,47.2,397341
