% time spent exploring,episodes,mean 100 episode reward,steps
17,100,-253.3,25150
2,200,-93.8,34632
2,300,-89.8,43707
2,400,-87.1,52513
2,500,-85.1,61121
2,600,-83.6,69582
2,700,-80.3,77709
2,800,-79.8,85793
2,900,-82.1,94101
2,1000,-80.0,102205
2,1100,-81.4,110441
2,1200,-87.1,119251
2,1300,-76.6,127006
2,1400,-74.4,134543
2,1500,-73.1,141956
2,1600,-72.3,149286
2,1700,-69.4,156324
2,1800,-70.9,163511
2,1900,-71.0,170714
2,2000,-73.5,178160
2,2100,-71.3,185391
2,2200,-71.1,192601
2,2300,-71.6,199865
2,2400,-69.0,206869
2,2500,-69.7,213935
2,2600,-68.0,220834
2,2700,-75.4,228470
2,2800,-69.1,235483
2,2900,-68.8,242462
2,3000,-77.1,250270
2,3100,-67.1,257081
2,3200,-66.9,263868
2,3300,-74.5,271419
2,3400,-68.4,278356
2,3500,-66.8,285131
2,3600,-67.8,292010
2,3700,-70.6,299166
