% time spent exploring,episodes,mean 100 episode reward,steps
92,100,24.4,2418
83,200,27.5,5165
75,300,22.9,7455
65,400,31.8,10632
54,500,33.6,13994
36,600,54.1,19401
12,700,74.9,26891
5,800,21.2,29015
2,900,59.2,34937
2,1000,83.8,43314
2,1100,125.4,55855
2,1200,123.8,68231
2,1300,171.7,85397
2,1400,180.9,103486
2,1500,176.5,121135
2,1600,192.9,140429
2,1700,123.4,152773
2,1800,198.3,172606
2,1900,195.7,192177
2,2000,183.2,210500
2,2100,190.1,229509
2,2200,184.0,247905
2,2300,61.9,254099
2,2400,47.2,258818
2,2500,135.7,272384
2,2600,115.8,283966
2,2700,136.7,297637
