% time spent exploring,episodes,mean 100 episode reward,steps
93,100,21.3,2104
83,200,28.1,4914
72,300,33.8,8293
58,400,44.0,12696
40,500,55.4,18240
3,600,112.7,29509
2,700,115.2,41033
2,800,147.0,55735
2,900,161.2,71859
2,1000,159.6,87824
2,1100,170.5,104872
2,1200,153.2,120197
2,1300,187.9,138989
2,1400,159.4,154931
2,1500,134.1,168338
2,1600,87.9,177132
2,1700,93.0,186436
2,1800,156.6,202097
2,1900,137.3,215830
2,2000,141.5,229982
2,2100,130.7,243048
2,2200,148.1,257861
2,2300,132.9,271152
2,2400,109.1,282061
2,2500,129.7,295034
