% time spent exploring,episodes,mean 100 episode reward,steps
94,100,24.3,2404
87,200,28.3,5233
78,300,37.3,8959
70,400,29.5,11908
61,500,36.6,15565
50,600,46.8,20249
38,700,48.8,25126
28,800,41.1,29237
5,900,92.5,38490
2,1000,109.5,49442
2,1100,131.6,62600
2,1200,173.8,79981
2,1300,135.0,93484
2,1400,139.2,107408
2,1500,161.4,123548
2,1600,150.7,138618
2,1700,121.4,150759
2,1800,101.3,160891
2,1900,86.2,169506
2,2000,98.3,179339
2,2100,157.3,195071
2,2200,175.6,212630
2,2300,175.9,230218
2,2400,170.0,247215
2,2500,138.0,261010
2,2600,108.6,271872
2,2700,149.1,286785
2,2800,161.1,302896
2,2900,149.9,317887
2,3000,107.2,328611
2,3100,117.5,340362
2,3200,113.4,351700
2,3300,68.6,358555
2,3400,137.0,372259
2,3500,85.2,380776
2,3600,96.3,390406
