% time spent exploring,episodes,mean 100 episode reward,steps
94,100,22.7,2251
87,200,26.9,4945
81,300,26.9,7637
74,400,28.4,10472
67,500,28.6,13331
61,600,24.1,15742
55,700,23.0,18041
48,800,28.5,20891
35,900,52.6,26146
29,1000,24.9,28639
13,1100,66.7,35313
2,1200,82.1,43526
2,1300,120.9,55619
2,1400,124.7,68091
2,1500,116.7,79758
2,1600,174.2,97179
2,1700,160.4,113214
2,1800,191.6,132378
2,1900,121.2,144499
2,2000,157.1,160205
2,2100,106.5,170858
2,2200,184.4,189303
2,2300,129.2,202221
2,2400,139.7,216189
2,2500,144.6,230653
2,2600,105.8,241228
2,2700,97.4,250965
2,2800,97.3,260693
2,2900,105.0,271190
2,3000,144.3,285619
2,3100,154.6,301083
2,3200,168.4,317922
2,3300,141.4,332060
2,3400,87.8,340842
2,3500,73.0,348143
2,3600,149.2,363068
2,3700,172.2,380287
2,3800,159.6,396247
