% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-198.2,39616
2,300,-185.2,58138
2,400,-175.8,75716
2,500,-141.5,89866
2,600,-127.1,102576
2,700,-174.3,120004
2,800,-113.6,131361
2,900,-107.5,142109
2,1000,-106.3,152743
2,1100,-110.2,163758
2,1200,-101.7,173927
2,1300,-104.6,184382
2,1400,-105.2,194902
2,1500,-102.3,205130
2,1600,-101.2,215252
2,1700,-104.7,225723
2,1800,-101.6,235887
2,1900,-104.2,246312
2,2000,-103.5,256663
2,2100,-110.0,267664
2,2200,-106.5,278314
2,2300,-102.2,288532
2,2400,-103.7,298904
