% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-197.0,59502
2,400,-168.2,76327
2,500,-148.7,91195
2,600,-135.8,104773
2,700,-190.3,123806
2,800,-155.2,139322
2,900,-166.5,155972
2,1000,-146.8,170651
2,1100,-112.9,181942
2,1200,-112.8,193227
2,1300,-107.3,203955
2,1400,-103.2,214280
2,1500,-102.9,224573
2,1600,-106.5,235226
2,1700,-107.8,246010
2,1800,-104.7,256476
2,1900,-102.7,266748
2,2000,-105.9,277339
2,2100,-104.7,287806
2,2200,-105.0,298307
