% time spent exploring,episodes,mean 100 episode reward,steps
94,100,24.7,2440
87,200,27.5,5192
80,300,27.6,7947
74,400,26.0,10549
68,500,22.1,12760
63,600,23.0,15056
49,700,55.4,20591
44,800,20.2,22613
37,900,30.4,25649
32,1000,19.5,27601
22,1100,39.9,31593
11,1200,44.6,36048
2,1300,64.2,42465
2,1400,115.7,54039
2,1500,59.9,60033
2,1600,60.1,66047
2,1700,97.9,75838
2,1800,104.6,86303
2,1900,98.2,96118
2,2000,88.5,104970
2,2100,67.7,111736
2,2200,72.3,118967
2,2300,104.5,129418
2,2400,99.1,139327
2,2500,111.8,150510
2,2600,82.4,158755
2,2700,133.4,172100
2,2800,105.6,182656
2,2900,118.4,194500
2,3000,108.7,205374
2,3100,57.2,211096
2,3200,12.4,212334
2,3300,10.2,213354
2,3400,11.0,214452
2,3500,11.0,215555
2,3600,24.5,218007
2,3700,85.0,226512
2,3800,41.2,230636
2,3900,71.4,237774
2,4000,85.4,246312
2,4100,34.6,249771
2,4200,171.6,266930
2,4300,140.0,280927
2,4400,166.6,297582
2,4500,120.3,309613
2,4600,86.8,318294
2,4700,79.9,326282
2,4800,62.4,332523
2,4900,52.6,337782
2,5000,77.6,345546
2,5100,114.6,357004
2,5200,83.3,365334
2,5300,100.8,375412
2,5400,101.2,385536
2,5500,67.1,392246
2,5600,76.1,399853
