% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-196.1,59410
2,400,-146.0,74015
2,500,-144.6,88475
2,600,-117.7,100245
2,700,-143.9,114636
2,800,-155.9,130228
2,900,-147.5,144980
2,1000,-114.0,156383
2,1100,-115.9,167972
2,1200,-106.6,178631
2,1300,-103.8,189015
2,1400,-111.8,200200
2,1500,-104.5,210647
2,1600,-106.8,221330
2,1700,-103.9,231718
2,1800,-105.3,242249
2,1900,-111.0,253348
2,2000,-104.0,263752
2,2100,-109.0,274653
2,2200,-106.3,285286
2,2300,-109.5,296237
