% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-200.0,39799
2,300,-191.4,58944
2,400,-183.0,77247
2,500,-160.6,93306
2,600,-127.0,106002
2,700,-150.0,121000
2,800,-155.8,136583
2,900,-131.4,149727
2,1000,-115.1,161240
2,1100,-110.1,172249
2,1200,-111.1,183359
2,1300,-102.5,193608
2,1400,-107.2,204331
2,1500,-112.2,215546
2,1600,-107.5,226294
2,1700,-108.3,237122
2,1800,-113.8,248501
2,1900,-106.8,259180
2,2000,-104.2,269605
2,2100,-103.5,279958
2,2200,-103.0,290254
