% time spent exploring,episodes,mean 100 episode reward,steps
35,100,-200.0,19799
2,200,-199.4,39734
2,300,-197.8,59511
2,400,-198.6,79374
2,500,-193.7,98743
2,600,-190.5,117789
2,700,-197.2,137505
2,800,-196.5,157157
2,900,-197.1,176864
2,1000,-196.9,196553
2,1100,-197.2,216278
2,1200,-198.6,236141
2,1300,-198.5,255993
2,1400,-197.7,275764
2,1500,-200.0,295764
