% time spent exploring,episodes,mean 100 episode reward,steps
92,100,22.3,2205
83,200,28.7,5075
75,300,25.7,7646
68,400,20.2,9671
57,500,32.4,12908
46,600,35.1,16416
23,700,69.1,23326
2,800,84.1,31732
2,900,86.3,40366
2,1000,62.4,46603
2,1100,96.7,56274
2,1200,126.2,68898
2,1300,141.5,83048
2,1400,101.6,93206
2,1500,80.0,101209
2,1600,83.3,109537
2,1700,78.9,117429
2,1800,40.0,121432
2,1900,10.2,122454
2,2000,9.5,123406
2,2100,9.4,124347
2,2200,31.6,127509
2,2300,90.8,136589
2,2400,104.4,147028
2,2500,104.4,157473
2,2600,90.7,166546
2,2700,49.3,171477
2,2800,90.6,180532
2,2900,102.2,190756
2,3000,26.2,193372
2,3100,14.2,194788
2,3200,71.1,201901
2,3300,127.2,214621
2,3400,127.0,227320
2,3500,112.1,238527
2,3600,52.3,243753
2,3700,13.7,245121
2,3800,47.3,249851
2,3900,25.9,252444
2,4000,36.7,256115
2,4100,84.5,264562
2,4200,14.2,265983
2,4300,14.7,267449
2,4400,24.9,269940
2,4500,37.9,273726
2,4600,13.0,275025
2,4700,28.1,277832
2,4800,136.6,291491
